"scenario","n","d","rep","model","logLik","df","rosenblatt_ks","rosenblatt_cvm","rosenblatt_lag1_cor","abs_rosenblatt_lag1_cor","rosenblatt_normal_lag1_cor","abs_rosenblatt_normal_lag1_cor","rosenblatt_mean_abs_time_mean","rosenblatt_normal_mean_abs_time_mean"
"n500_d4",500,4,65,"gamlss.longitudinal",-1388.17016478417,NA,0.0105485892039001,0.0332787767467147,-0.0115268831305915,0.0115268831305915,-0.00889777247534075,0.00889777247534075,0.0154341803101754,0.0477542747482299
"n500_d4",500,4,65,"gamlss2",-2159.17806489136,28.9256774178796,0.0119335179148934,0.027181642033972,0.740446196543643,0.740446196543643,0.758413572023567,0.758413572023567,0.0072250623142211,0.0263263353322064
"n500_d4",500,4,66,"gamlss.longitudinal",-1555.93061604438,NA,0.0134537718327021,0.057271799976748,0.0145925093390712,0.0145925093390712,0.0112686588586754,0.0112686588586754,0.00890982405688823,0.038743456592896
"n500_d4",500,4,66,"gamlss2",-2265.02712535949,30.9082961106005,0.0136889391003027,0.0517197195521601,0.71747755116437,0.71747755116437,0.73590089744315,0.73590089744315,0.00328221067195827,0.0143759350636979
"n500_d4",500,4,67,"gamlss.longitudinal",-1554.63278515352,NA,0.0194905091954625,0.129167990567947,-0.0197112798344137,0.0197112798344137,-0.0193735553135642,0.0193735553135642,0.00894146477126165,0.025226381945852
"n500_d4",500,4,67,"gamlss2",-2522.90457019509,24.0120295661629,0.0134415015358342,0.0346461458962031,0.73735291136281,0.73735291136281,0.746356718557997,0.746356718557997,0.00471753807731229,0.016314194849277
"n500_d4",500,4,68,"gamlss.longitudinal",-1569.86439192476,NA,0.0143079355249637,0.0796483286602328,-0.0231576848991843,0.0231576848991843,-0.0201073833618192,0.0201073833618192,0.00816620594485037,0.0288514698418184
"n500_d4",500,4,68,"gamlss2",-2469.50064081362,25.8396546858215,0.0211052138202938,0.134630854665262,0.747405328327722,0.747405328327722,0.75645333758989,0.75645333758989,0.00531115532971532,0.0210956685995134
"n500_d4",500,4,69,"gamlss.longitudinal",-1553.1256574223,NA,0.0132962558139974,0.0569510168740576,0.00856508480725988,0.00856508480725988,0.00759638287649567,0.00759638287649567,0.00184407180008525,0.00754935321853398
"n500_d4",500,4,69,"gamlss2",-2316.24811860799,26.7459344804381,0.0184038211951296,0.0665991328429917,0.710330773664365,0.710330773664365,0.725895607410551,0.725895607410551,0.00286912046609115,0.00874313729913283
"n500_d4",500,4,70,"gamlss.longitudinal",-1487.32361289378,NA,0.0169241007363629,0.112936828829637,-0.0234007626684342,0.0234007626684342,-0.0268388282877628,0.0268388282877628,0.00559672319693232,0.0179019857818593
"n500_d4",500,4,70,"gamlss2",-2265.67533239323,23.764324704414,0.0189932781710009,0.143421355829753,0.698206768786551,0.698206768786551,0.706035541412307,0.706035541412307,0.00346940207249355,0.0137885282457562
"n500_d4",500,4,71,"gamlss.longitudinal",-1454.69574741168,NA,0.0192704659138224,0.0823329626924022,-0.0190537501706507,0.0190537501706507,-0.0263626046469963,0.0263626046469963,0.0126503070164161,0.0329178015687405
"n500_d4",500,4,71,"gamlss2",-2336.21316436505,25.1236803093336,0.0093442038949425,0.0259915494590611,0.724676481706098,0.724676481706098,0.726616279598804,0.726616279598804,0.00308535478617018,0.0133635427485288
"n500_d4",500,4,72,"gamlss.longitudinal",-1613.2513955561,NA,0.0168286493191928,0.0561727927702222,0.00338529145497301,0.00338529145497301,0.00319923178034728,0.00319923178034728,0.0112348183276932,0.0423963837279012
"n500_d4",500,4,72,"gamlss2",-2355.31279060968,32.6801471980735,0.0124103732459451,0.0287403107086532,0.709618826425424,0.709618826425424,0.729438110679611,0.729438110679611,0.00644233684681533,0.023726009252266
"n500_d4",500,4,73,"gamlss.longitudinal",-1523.68000835355,NA,0.015197099926123,0.0631377635080981,-0.0175786553053273,0.0175786553053273,-0.010409881501231,0.010409881501231,0.00184652395673295,0.00417429143780983
"n500_d4",500,4,73,"gamlss2",-2318.37885448699,29.0100763607571,0.0112475659408124,0.0310021298096106,0.733469798454109,0.733469798454109,0.745733926686871,0.745733926686871,0.00356683138599743,0.0134627813183106
"n500_d4",500,4,74,"gamlss.longitudinal",-1548.90433733632,NA,0.0161599198947926,0.0745323360596137,0.0133111648928993,0.0133111648928993,0.0136330691803669,0.0136330691803669,0.00817323097188601,0.0320804607229156
"n500_d4",500,4,74,"gamlss2",-2287.89036081547,31.9533416578598,0.0143854958732333,0.0694058533876651,0.702010498400085,0.702010498400085,0.707365395505496,0.707365395505496,0.00734858517286091,0.0249607878131612
"n500_d4",500,4,75,"gamlss.longitudinal",-1549.40946366923,NA,0.0121404087235227,0.0544377208258411,0.0205381054749827,0.0205381054749827,0.0199708488773558,0.0199708488773558,0.00971880424949917,0.0340326042710372
"n500_d4",500,4,75,"gamlss2",-2269.58379649541,32.2664149428172,0.0091983254344209,0.025094021057239,0.69773324179343,0.69773324179343,0.705317222146716,0.705317222146716,0.00551826056028436,0.0200145994047902
"n500_d4",500,4,76,"gamlss.longitudinal",-1459.54176721378,NA,0.0165783619255742,0.0841776415088513,-0.0103323891748101,0.0103323891748101,-0.00637309577663763,0.00637309577663763,0.00288820895432927,0.0130282806534586
"n500_d4",500,4,76,"gamlss2",-2290.80237507938,30.6542720944302,0.0202296611083298,0.127360684130389,0.759118360413502,0.759118360413502,0.775447326763403,0.775447326763403,0.00254574784473699,0.0113131284216186
"n500_d4",500,4,77,"gamlss.longitudinal",-1445.74706650333,NA,0.0131730335665021,0.0496356554656226,0.00329263906013384,0.00329263906013384,-0.000630554641088857,0.000630554641088857,0.00430129742130028,0.0181957439783578
"n500_d4",500,4,77,"gamlss2",-2185.82099831742,25.9879039771243,0.0106252196093506,0.0279176450587569,0.699053847734238,0.699053847734238,0.719119586536554,0.719119586536554,0.00196613735143354,0.00444061591616129
"n500_d4",500,4,78,"gamlss.longitudinal",-1432.15058904064,NA,0.012122561483385,0.035612853182785,0.0177002737761798,0.0177002737761798,0.0149034853839095,0.0149034853839095,0.0137059972716653,0.0515122693590072
"n500_d4",500,4,78,"gamlss2",-2253.8045389161,28.5567719175718,0.0162504790089881,0.0453319166823416,0.739167122643199,0.739167122643199,0.748391169631789,0.748391169631789,0.00615582624194913,0.0205581521005615
"n500_d4",500,4,79,"gamlss.longitudinal",-1474.38485474992,NA,0.0137369839853773,0.0562415491271664,-0.0160310869435887,0.0160310869435887,-0.0146901575594922,0.0146901575594922,0.00530222655708709,0.0146540063332685
"n500_d4",500,4,79,"gamlss2",-2197.53641243348,29.2494920666719,0.0108126521874676,0.0406311352215268,0.705562245809131,0.705562245809131,0.731651156786027,0.731651156786027,0.00364382393276444,0.0121184697524972
"n500_d4",500,4,80,"gamlss.longitudinal",-1559.96095167779,NA,0.0175468571447469,0.129545892303232,0.0251624061095534,0.0251624061095534,0.0287448869151045,0.0287448869151045,0.00685167933424435,0.0204855630082552
"n500_d4",500,4,80,"gamlss2",-2300.68891143,29.6655779369124,0.0146995259622377,0.0576179960477492,0.717311105327258,0.717311105327258,0.737526657462973,0.737526657462973,0.00300294722376897,0.0108635061506678
"n500_d4",500,4,81,"gamlss.longitudinal",-1484.90804137421,NA,0.0260977344846853,0.176401421463436,0.018280265630222,0.018280265630222,0.0235906191778121,0.0235906191778121,0.00652624565788539,0.0217760061118925
"n500_d4",500,4,81,"gamlss2",-2352.88754104466,24.3676135612314,0.0147217115211736,0.083413644554617,0.732216013068607,0.732216013068607,0.732725494165586,0.732725494165586,0.00359649486016549,0.015377342239065
"n500_d4",500,4,82,"gamlss.longitudinal",-1265.70545805959,NA,0.0142250169391828,0.0402405429894391,-0.00866419916946923,0.00866419916946923,-0.00538937331803993,0.00538937331803993,0.0128693489954829,0.0419262263057459
"n500_d4",500,4,82,"gamlss2",-2071.74261543133,27.2876265633519,0.00925618407377587,0.0241411093994861,0.725419559836454,0.725419559836454,0.746284874650067,0.746284874650067,0.00819142066432396,0.0216623720000759
"n500_d4",500,4,83,"gamlss.longitudinal",-1340.53258173986,NA,0.0133810610593176,0.0697707128542591,0.0222763586538973,0.0222763586538973,0.0264319309018718,0.0264319309018718,0.0177249784812285,0.0496823534035423
"n500_d4",500,4,83,"gamlss2",-2061.95874895536,31.5521647912258,0.0134093663638098,0.0416540541558211,0.696310746078972,0.696310746078972,0.715596690538615,0.715596690538615,0.0103439854798788,0.0297662459993734
"n500_d4",500,4,84,"gamlss.longitudinal",-1480.80821600377,NA,0.0121509550730701,0.0709183621159337,0.0148484940022636,0.0148484940022636,0.00643613790292372,0.00643613790292372,0.00898782611854222,0.0250463470949737
"n500_d4",500,4,84,"gamlss2",-2313.29917230526,26.1757979657455,0.0105386582276054,0.0244497389265398,0.72852581744968,0.72852581744968,0.735870099674143,0.735870099674143,0.00504860500501357,0.0138011381586096
"n500_d4",500,4,85,"gamlss.longitudinal",-1488.22400519333,NA,0.0200688422580832,0.159007528910201,-0.0159769225158899,0.0159769225158899,-0.0132846250029051,0.0132846250029051,0.00860509722451371,0.0310651926950861
"n500_d4",500,4,85,"gamlss2",-2200.84937650843,30.9894486459758,0.016547157473275,0.0867599097838079,0.713322852692218,0.713322852692218,0.723551957574356,0.723551957574356,0.00474770243962773,0.0143727957189688
"n500_d4",500,4,86,"gamlss.longitudinal",-1539.44820851997,NA,0.0117563511550137,0.045253201338354,0.0146588822170795,0.0146588822170795,0.0141110781472208,0.0141110781472208,0.00407045080949246,0.0136256455649657
"n500_d4",500,4,86,"gamlss2",-2437.45769375806,23.6019982281922,0.0194093497361866,0.0930296830235237,0.744466093237707,0.744466093237707,0.741327076340146,0.741327076340146,0.0024151752104767,0.00942955701820066
"n500_d4",500,4,87,"gamlss.longitudinal",-1496.33849824092,NA,0.0142109551167693,0.0527262965389004,-0.0144232026932235,0.0144232026932235,-0.0154361196996653,0.0154361196996653,0.0203108157679695,0.0725928145615509
"n500_d4",500,4,87,"gamlss2",-2328.81473366462,24.6049262848769,0.019363430533427,0.0963006548774182,0.730977724540195,0.730977724540195,0.723481326489751,0.723481326489751,0.00695303580127415,0.0305135326770888
"n500_d4",500,4,88,"gamlss.longitudinal",-1545.85948566308,NA,0.0254188034798856,0.230189151729575,-0.000961386086635531,0.000961386086635531,0.0021330883326344,0.0021330883326344,0.00961219212263867,0.029272793385746
"n500_d4",500,4,88,"gamlss2",-2378.33541711424,29.0760704026124,0.0103349787901912,0.0256269998384038,0.73100132532825,0.73100132532825,0.743272978422327,0.743272978422327,0.00497971693381467,0.0167649669538881
"n500_d4",500,4,89,"gamlss.longitudinal",-1550.67075902519,NA,0.0182111113661324,0.0950501044159168,0.00517021492654566,0.00517021492654566,0.00789193776322446,0.00789193776322446,0.0111192683681167,0.0316099982810158
"n500_d4",500,4,89,"gamlss2",-2377.04989849217,30.4163671281442,0.0127043772356897,0.0329884490496574,0.718056666940295,0.718056666940295,0.73743951294191,0.73743951294191,0.00512819161216886,0.0110948229212678
"n500_d4",500,4,90,"gamlss.longitudinal",-1550.49965270737,NA,0.0229323042883002,0.158037410243042,0.0139352663102907,0.0139352663102907,0.00434661555672231,0.00434661555672231,0.00608618129039414,0.0194296341580738
"n500_d4",500,4,90,"gamlss2",-2266.82750253426,32.8145082004926,0.0150389507783111,0.0449070539238999,0.689864068739129,0.689864068739129,0.704943507126628,0.704943507126628,0.00468813398303605,0.0146771679212187
"n500_d4",500,4,91,"gamlss.longitudinal",-1499.09874302347,NA,0.0195972358511017,0.107965512017869,-0.00503702341988125,0.00503702341988125,-0.00820753216870283,0.00820753216870283,0.00365829879448579,0.010731678021238
"n500_d4",500,4,91,"gamlss2",-2331.46502019412,29.1986597479894,0.0184316620569023,0.0791896872680954,0.752529035155082,0.752529035155082,0.758126319447392,0.758126319447392,0.00219994340452266,0.00508361294823133
"n500_d4",500,4,92,"gamlss.longitudinal",-1475.98519377291,NA,0.0179209523054318,0.113074786426119,0.00129890032385933,0.00129890032385933,0.0020064150816284,0.0020064150816284,0.0182927163842623,0.0610252749010444
"n500_d4",500,4,92,"gamlss2",-2306.77206899646,31.3873733392074,0.0141943375938156,0.0572748067356717,0.728930958325297,0.728930958325297,0.744053003292671,0.744053003292671,0.00676000389789105,0.0205198208410131
"n500_d4",500,4,93,"gamlss.longitudinal",-1518.53155962851,NA,0.0169857827882823,0.101446528788448,-0.029998962132462,0.029998962132462,-0.0262978056509491,0.0262978056509491,0.00660256678915638,0.0153101165273131
"n500_d4",500,4,93,"gamlss2",-2293.98084388543,31.9298983830931,0.0133177109163112,0.0475515625067184,0.716895919254539,0.716895919254539,0.737124497770451,0.737124497770451,0.00347474701989511,0.0120267250757208
"n500_d4",500,4,94,"gamlss.longitudinal",-1524.61070659545,NA,0.00942816099249666,0.0237945201516063,-0.0282039200572551,0.0282039200572551,-0.0248648337452732,0.0248648337452732,0.0102043215205208,0.0394560567315999
"n500_d4",500,4,94,"gamlss2",-2314.51744174795,31.604755184348,0.00967098224767271,0.0281205581397324,0.73487330901812,0.73487330901812,0.756266723937918,0.756266723937918,0.00654392616109227,0.0180911275562027
"n500_d4",500,4,95,"gamlss.longitudinal",-1519.62415076826,NA,0.0131114254974193,0.0421623115351208,0.0187410071981595,0.0187410071981595,0.00967091737826934,0.00967091737826934,0.0131044654619161,0.0521504137810687
"n500_d4",500,4,95,"gamlss2",-2374.20403803107,32.2169193409805,0.0136009429258529,0.0354045757285573,0.763690652916907,0.763690652916907,0.771324537211115,0.771324537211115,0.00740449780239477,0.0236188721806804
"n500_d4",500,4,96,"gamlss.longitudinal",-1467.12123437173,NA,0.0142081799081371,0.0784181138563646,-0.0244271525748715,0.0244271525748715,-0.0161896614109248,0.0161896614109248,0.0127848613904908,0.0420596357962178
"n500_d4",500,4,96,"gamlss2",-2257.19757444868,30.5420290520142,0.00931208497861935,0.0224290627497972,0.729371864433013,0.729371864433013,0.746354754077965,0.746354754077965,0.00289395577745796,0.0128390827678008
"n500_d4",500,4,97,"gamlss.longitudinal",-1388.23253204776,NA,0.0154162252471781,0.101336110526188,0.0334807896028329,0.0334807896028329,0.0438958502464406,0.0438958502464406,0.00527341291818934,0.0159430860695112
"n500_d4",500,4,97,"gamlss2",-2174.35105024408,28.8122952314408,0.00980334432905991,0.0198186427865114,0.6884149173218,0.6884149173218,0.704524216425175,0.704524216425175,0.00276557479451385,0.0102791092236592
"n500_d4",500,4,98,"gamlss.longitudinal",-1452.81388284556,NA,0.0124193801866626,0.0552071576714226,-0.0226736228919344,0.0226736228919344,-0.0130838520147478,0.0130838520147478,0.00964432424709652,0.0236095275878916
"n500_d4",500,4,98,"gamlss2",-2221.09956050227,31.085258767493,0.0131761435848676,0.0703290788456735,0.719480130690485,0.719480130690485,0.738153160740663,0.738153160740663,0.00536169351837555,0.013300457384578
"n500_d4",500,4,99,"gamlss.longitudinal",-1598.80697019843,NA,0.0149495886947607,0.063058026501775,-0.00879666436413191,0.00879666436413191,5.15830084952632e-05,5.15830084952632e-05,0.00555219818340623,0.020913023790227
"n500_d4",500,4,99,"gamlss2",-2358.88416002209,25.6026537805111,0.0159569605432472,0.0918053085175406,0.715146326057983,0.715146326057983,0.727697721751655,0.727697721751655,0.00332771506352829,0.0116636910148533
"n500_d4",500,4,100,"gamlss.longitudinal",-1557.86835754797,NA,0.0116894896741742,0.0426498206460044,-0.0345605787080457,0.0345605787080457,-0.0344593185586978,0.0344593185586978,0.00549070530131072,0.0176066920095078
"n500_d4",500,4,100,"gamlss2",-2323.61892676886,30.9343202433245,0.0139892681545464,0.0307022827594329,0.725993171796561,0.725993171796561,0.742405811860254,0.742405811860254,0.00200517349393499,0.00115500139621616
