"case_id","hypothesis_role","joint_review_rep","family","copula","design","n","time_points","n_subject","n_time","total_observations","mu_strength","sigma_strength","theta_strength","time_shape","dependence","missingness","start_mode","rs_joint_success","rs_separate_success","delta_joint_loglik","delta_copula_loglik","delta_marginal_loglik","delta_elapsed_sec","delta_train_joint_loglik","delta_train_copula_loglik","delta_train_marginal_loglik","delta_train_rmse_mu","delta_train_rmse_sigma","delta_train_rmse_theta","delta_train_rmse_tau","delta_test_joint_log_score","delta_test_log_score_per_obs","delta_test_marginal_log_score","delta_test_copula_log_score","delta_heldout_variogram_score_p05","delta_heldout_variogram_score_p2","delta_benchmark_mean_rmse","delta_benchmark_neg_log_score","delta_benchmark_variogram_score_p05","delta_benchmark_variogram_score_p2","delta_benchmark_theta_time_abs_error"
"JVS06","larger_sample_same_T_nbi",35,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,0.653248523674051,1.8540099040715,-1.20076138039701,50.0200000000004,0.653248523674051,1.8540099040715,-1.20076138039701,-0.115752908236808,-0.026924512722057,0.00837033986135199,0.00523739408233098,-0.513134241791022,-0.00128283560448006,2.57145886841306,-3.0845931102048,-1.04455007126498,-6159.08958999999,-0.115752908236808,0.00128283560448006,-1.04455007126498,-6159.08958999999,0.00523739408233098
"JVS06","larger_sample_same_T_nbi",36,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,1.2238368810481,3.57121423013679,-2.34737734908902,54.6200000000006,1.2238368810481,3.57121423013679,-2.34737734908902,0.0246564235074,-0.0057055615618259,0.002394293466362,0.001553523243011,1.328483712153,0.00332120928038027,8.20259896664902,-6.87411525449522,2.356339623905,257.010809999992,0.0246564235074,-0.00332120928038027,2.356339623905,257.010809999992,0.001553523243011
"JVS06","larger_sample_same_T_nbi",37,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,0.771034214357996,1.515386443829,-0.744352229471019,62.8599999999985,0.771034214357996,1.515386443829,-0.744352229471019,0.0662618927306111,-0.058178424280164,-0.000446945062803017,-0.00253655800979902,-0.47721338915801,-0.00119303347289001,3.49268802402594,-3.96990141318399,1.168961199303,-581.08769,0.0662618927306111,0.00119303347289001,1.168961199303,-581.08769,-0.00253655800979902
"JVS06","larger_sample_same_T_nbi",38,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,2.68956760354104,7.69061950418529,-5.00105190064505,43.5500000000009,2.68956760354104,7.69061950418529,-5.00105190064505,-0.120312131503476,-0.156920221119771,0.012234372203169,0.00906095776666105,2.83522694336602,0.00708806735841971,10.4021321828069,-7.5669052394412,-2.55035080429198,-28847.99336,-0.120312131503476,-0.00708806735841971,-2.55035080429198,-28847.99336,0.00906095776666105
"JVS06","larger_sample_same_T_nbi",39,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,0.551497109539014,1.2634225080466,-0.711925398506992,29.8699999999989,0.551497109539014,1.2634225080466,-0.711925398506992,-0.00678136899985102,0.0104363078905764,0.00693156885488,0.00495325114177197,-3.32875087431898,-0.00832187718580002,-2.55709135862696,-0.771659515692402,1.56625572925202,2456.01668,-0.00678136899985102,0.00832187718580002,1.56625572925202,2456.01668,0.00495325114177197
"JVS06","larger_sample_same_T_nbi",40,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,0.736246117411042,2.0644188656645,-1.32817274825391,53.0599999999996,0.736246117411042,2.0644188656645,-1.32817274825391,-0.00933884099599797,-0.0260515395981928,0.00784698597094302,0.00479713999485601,4.41823850013793,0.01104559625034,6.83374133944108,-2.4155028393032,3.684176784578,1111.52838999999,-0.00933884099599797,-0.01104559625034,3.684176784578,1111.52838999999,0.00479713999485601
"JVS06","larger_sample_same_T_nbi",41,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,0.977358117602989,2.9512951323825,-1.97393701478006,54.0499999999993,0.977358117602989,2.9512951323825,-1.97393701478006,-0.00591048297681901,-0.0133529912597715,0.00532664977619202,0.00270905994209303,-3.60063655938393,-0.00900159139846002,-3.33777706877504,-0.2628594906082,1.885052906759,-99.6448800000071,-0.00591048297681901,0.00900159139846002,1.885052906759,-99.6448800000071,0.00270905994209303
"JVS06","larger_sample_same_T_nbi",42,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,1.4801887894489,3.90600824480811,-2.42581945535994,36.239999999998,1.4801887894489,3.90600824480811,-2.42581945535994,-0.171264416900038,-0.019661317272143,0.013290724662971,0.00905595388027097,-1.4776417311291,-0.00369410432782002,-2.925242188585,1.4476004574556,-4.95058556440299,-13139.89396,-0.171264416900038,0.00369410432782002,-4.95058556440299,-13139.89396,0.00905595388027097
"JVS06","larger_sample_same_T_nbi",43,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,1.46163473482306,3.8708036802997,-2.40916894547695,64.2099999999994,1.46163473482306,3.8708036802997,-2.40916894547695,-0.134833746675498,0.0022882448877757,0.00289107848083198,0.00165094951255901,-1.84973992862592,-0.0046243498215599,-2.97511767256299,1.12537774393748,-0.865809481776012,-1321.89449999999,-0.134833746675498,0.0046243498215599,-0.865809481776012,-1321.89449999999,0.00165094951255901
"JVS06","larger_sample_same_T_nbi",44,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,0.712403911677029,2.2158867314827,-1.50348281980598,36.4200000000001,0.712403911677029,2.2158867314827,-1.50348281980598,-0.12013076321284,0.00722658622775599,0.00655797936303398,0.00519759728501301,1.80700477664595,0.00451751194160988,12.060349574666,-10.2533447980208,-1.254490635704,-24.6055399999896,-0.12013076321284,-0.00451751194160988,-1.254490635704,-24.6055399999896,0.00519759728501301
"JVS06","larger_sample_same_T_nbi",45,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,0.288201735906,0.743702877503395,-0.455501141598006,23.3899999999976,0.288201735906,0.743702877503395,-0.455501141598006,0.02017133772342,0.0064956073613156,0.00169839636900904,0.00091219751327698,-4.13716923417303,-0.0103429230854299,-5.02003697934504,0.882867745171104,3.09038280294902,2070.23012000001,0.02017133772342,0.0103429230854299,3.09038280294902,2070.23012000001,0.00091219751327698
"JVS06","larger_sample_same_T_nbi",46,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,1.07642522095205,2.70656220270401,-1.630136981752,57.2899999999994,1.07642522095205,2.70656220270401,-1.630136981752,-0.039632958801488,0.0186834759457699,-0.00739649505499101,-0.00585433757936499,1.44458193672699,0.00361145484182002,3.47235399780595,-2.0277720610789,1.140652450114,-345.664719999986,-0.039632958801488,-0.00361145484182002,1.140652450114,-345.664719999986,-0.00585433757936499
"JVS06","larger_sample_same_T_nbi",47,"NBI","N","seven_case",20,20,20,20,400,0,0.375,1.75,"sigmoid","case_specific","none","default",TRUE,TRUE,0.27089261550293,0.554267015322196,-0.283374399818968,21.1200000000008,0.27089261550293,0.554267015322196,-0.283374399818968,-0.00956157747740899,-0.0143617067493362,0.00478997144527304,0.00373095774203,1.32708825638201,0.00331772064095004,2.29559662890097,-0.968508372520001,-0.114773238721,595.775540000002,-0.00956157747740899,-0.00331772064095004,-0.114773238721,595.775540000002,0.00373095774203
