"study_id","scenario_id","method","reference_profile","quantity","n_metric","true_value_mean","mean_estimate","bias","bias_mcse","bias_ci_low","bias_ci_high","rmse","rmse_mcse","rmse_ci_low","rmse_ci_high","empirical_sd","empirical_sd_mcse","empirical_sd_ci_low","empirical_sd_ci_high","mean_zeta_interval_width","mean_zeta_interval_width_mcse","mean_zeta_interval_width_ci_low","mean_zeta_interval_width_ci_high","median_zeta_interval_width","median_zeta_interval_width_mcse","median_zeta_interval_width_ci_low","median_zeta_interval_width_ci_high","mean_df_interval_width","mean_df_interval_width_mcse","mean_df_interval_width_ci_low","mean_df_interval_width_ci_high","median_df_interval_width","median_df_interval_width_mcse","median_df_interval_width_ci_low","median_df_interval_width_ci_high","near_gaussian_limit_rate","near_gaussian_limit_mcse","near_gaussian_limit_ci_low","near_gaussian_limit_ci_high"
"bcpe_t_legacy_reconciliation","n500_d4","gamlss.longitudinal","intercept predictor: t=x1=x2=0; fitted smooth centering retained","zeta_link",100,0.5,0.463992448454204,-0.0360075515457959,0.081525948479027,-0.197772720512042,0.12575761742045,0.811971730439807,0.094020465140778,0.596942266571284,0.980946539036439,0.81525948479027,0.0579379687243305,0.71580340842629,0.947066770125098,3.52171467580915,0.49290725656318,2.54367974177653,4.49974960984176,2.49350048946607,0.046389352896509,2.4165846005018,2.57598654709424,659871.917382496,657911.442409856,-645567.11928981,1965310.9540548,6.00578153299996,0.304077201087065,5.41275054124651,6.46837814502479,0,0,0,0.0369934982069857
"bcpe_t_legacy_reconciliation","n500_d4","gamlss.longitudinal","intercept predictor: t=x1=x2=0; fitted smooth centering retained","degrees_of_freedom",100,3.64872127070013,4.0252799512503,0.376558680550177,0.124337360495994,0.129846382138513,0.62327097896184,1.29318002698529,0.120031216233677,1.02777743124741,1.5127136927409,1.24337360495994,0.0883627144250393,1.09169053654932,1.44439634996844,3.52171467580915,0.49290725656318,2.54367974177653,4.49974960984176,2.49350048946607,0.046389352896509,2.4165846005018,2.57598654709424,659871.917382496,657911.442409856,-645567.11928981,1965310.9540548,6.00578153299996,0.304077201087065,5.41275054124651,6.46837814502479,0,0,0,0.0369934982069857
"bcpe_t_legacy_reconciliation","n500_d4","gamlss.longitudinal","intercept predictor: t=x1=x2=0; fitted smooth centering retained","rho",100,0.779093830576811,0.780761973177299,0.00166814260048715,0.00246379254255989,-0.00322055632765239,0.00655684152862669,0.0245711170954875,0.00158091048143155,0.0212034673062823,0.0275298486162154,0.0251627139495801,0.00178823621316727,0.0220930350966708,0.029230902151284,3.52171467580915,0.49290725656318,2.54367974177653,4.49974960984176,2.49350048946607,0.046389352896509,2.4165846005018,2.57598654709424,659871.917382496,657911.442409856,-645567.11928981,1965310.9540548,6.00578153299996,0.304077201087065,5.41275054124651,6.46837814502479,0,0,0,0.0369934982069857
"bcpe_t_legacy_reconciliation","n500_d4","gamlss.longitudinal","intercept predictor: t=x1=x2=0; fitted smooth centering retained","lower_tail_dependence",100,0.484135497145961,0.474123481581897,-0.0100120155640641,0.00574360275587469,-0.0214085695154491,0.00138453838732096,0.0580185207047448,0.00399845641448619,0.0494523354928969,0.0654733839344796,0.0576677997544957,0.00409827207277013,0.0506327229438269,0.0669912560020829,3.52171467580915,0.49290725656318,2.54367974177653,4.49974960984176,2.49350048946607,0.046389352896509,2.4165846005018,2.57598654709424,659871.917382496,657911.442409856,-645567.11928981,1965310.9540548,6.00578153299996,0.304077201087065,5.41275054124651,6.46837814502479,0,0,0,0.0369934982069857
