"schema_version","evidence_status","study_id","scenario_id","margin_family","copula_family","copula_code","runner_contract_version","phase1_contract_version","runner_settings_signature","n_subjects","n_time","target_replicates","replicate","data_seed","training_covariate_seed","training_response_seed","test_response_seed","diagnostic_seed","predictive_seed","seed_source","method","attempted","success","converged","elapsed_sec","stop_reason","error","retry_index","convergence_status","failure_reason","retained","retention_reason","attempt_id","has_fixed_output","has_smooth_output","has_predictive_output","has_diagnostic_output"
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,2,110002,,110002,610002,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.72916793823242,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep002::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,3,110003,,110003,610003,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.12100601196289,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep003::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,4,110004,,110004,610004,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,2.74699902534485,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep004::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,5,110005,,110005,610005,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,2.61967206001282,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep005::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,6,110006,,110006,610006,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,5.34562993049622,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep006::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,7,110007,,110007,610007,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.92253804206848,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep007::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,8,110008,,110008,610008,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.71554899215698,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep008::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,9,110009,,110009,610009,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,6.73646593093872,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep009::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,10,110010,,110010,610010,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.6542820930481,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep010::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,11,110011,,110011,610011,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.83577394485474,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep011::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,12,110012,,110012,610012,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.56994104385376,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep012::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,13,110013,,110013,610013,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.07166600227356,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep013::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,14,110014,,110014,610014,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.46705102920532,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep014::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,15,110015,,110015,610015,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.6795220375061,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep015::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,16,110016,,110016,610016,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.83865404129028,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep016::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,17,110017,,110017,610017,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.04227995872498,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep017::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,18,110018,,110018,610018,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.00978708267212,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep018::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,19,110019,,110019,610019,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.21057987213135,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep019::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,20,110020,,110020,610020,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.7265248298645,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep020::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,21,110021,,110021,610021,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.1958110332489,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep021::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,22,110022,,110022,610022,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.69004392623901,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep022::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,23,110023,,110023,610023,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.48608803749084,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep023::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,24,110024,,110024,610024,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.88030099868774,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep024::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,25,110025,,110025,610025,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.63508081436157,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep025::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,26,110026,,110026,610026,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.31814384460449,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep026::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,27,110027,,110027,610027,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.15959000587463,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep027::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,28,110028,,110028,610028,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.15229487419128,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep028::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,29,110029,,110029,610029,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.84848189353943,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep029::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,30,110030,,110030,610030,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.04916715621948,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep030::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,31,110031,,110031,610031,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.36088490486145,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep031::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,32,110032,,110032,610032,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.3815279006958,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep032::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,33,110033,,110033,610033,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.08853793144226,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep033::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,34,110034,,110034,610034,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.71823406219482,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep034::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,35,110035,,110035,610035,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.7808198928833,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep035::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,36,110036,,110036,610036,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.41819596290588,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep036::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,37,110037,,110037,610037,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.00702404975891,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep037::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,38,110038,,110038,610038,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.75095701217651,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep038::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,39,110039,,110039,610039,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.4334728717804,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep039::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,40,110040,,110040,610040,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.43479800224304,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep040::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,41,110041,,110041,610041,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.40987992286682,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep041::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,42,110042,,110042,610042,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,5.58166599273682,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep042::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,43,110043,,110043,610043,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,9.34757208824158,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep043::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,44,110044,,110044,610044,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.97596287727356,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep044::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,45,110045,,110045,610045,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.04035997390747,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep045::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,46,110046,,110046,610046,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.7218279838562,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep046::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,47,110047,,110047,610047,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,5.28196597099304,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep047::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,48,110048,,110048,610048,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.09853315353394,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep048::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,49,110049,,110049,610049,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,6.88431096076965,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep049::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,50,110050,,110050,610050,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.18647718429565,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep050::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,51,110051,,110051,610051,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.03344297409058,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep051::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,52,110052,,110052,610052,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.55557489395142,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep052::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,53,110053,,110053,610053,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,4.60269689559937,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep053::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,54,110054,,110054,610054,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,6.18898105621338,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep054::try01",TRUE,TRUE,TRUE,TRUE
"2026-09-01.3","legacy_pre_phase1_reconciliation","bcpe_t_legacy_reconciliation","n500_d4","BCPE","t","t","legacy_unversioned","legacy_pre_phase1","legacy_unrecorded",500,4,100,55,110055,,110055,610055,,,"reconstructed_runner_rule_110000_plus_rep","gamlss2",TRUE,TRUE,,3.56654596328735,,,1,"not_reported","convergence_not_reported",TRUE,"successful_fit_with_complete_outputs","bcpe_t_legacy_reconciliation::n500_d4::gamlss2::rep055::try01",TRUE,TRUE,TRUE,TRUE
