"scenario","n","d","rep","model","logLik","df","rosenblatt_ks","rosenblatt_cvm","rosenblatt_lag1_cor","abs_rosenblatt_lag1_cor","rosenblatt_normal_lag1_cor","abs_rosenblatt_normal_lag1_cor","rosenblatt_mean_abs_time_mean","rosenblatt_normal_mean_abs_time_mean"
"n500_d4_nbi_signal2",500,4,31,"ours_rs_joint",-4113.14675522791,NA,0.0805189213137297,4.04138437214947,-0.0136926371996976,0.0136926371996976,-0.0206912643945774,0.0206912643945774,0.0368527857825414,0.14363930765919
"n500_d4_nbi_signal2",500,4,32,"gamlss",-4479.61588875733,21.0000083432789,0.137697462290708,13.4824653604612,0.631865224687025,0.631865224687025,0.647284262059867,0.647284262059867,0.0731297822195323,0.266992820790301
"n500_d4_nbi_signal2",500,4,32,"ours_rs_joint",-4087.86273258714,NA,0.099983683480199,5.54158330601867,-0.0531760915905942,0.0531760915905942,-0.0597373110485026,0.0597373110485026,0.0419582529013039,0.155948343979224
"n500_d4_nbi_signal2",500,4,33,"gamlss",-4499.95852054843,20.9999576829696,0.123668125612517,12.3676913686427,0.643306698922928,0.643306698922928,0.658620089282976,0.658620089282976,0.0708317952990137,0.260789000665841
"n500_d4_nbi_signal2",500,4,33,"ours_rs_joint",-4076.59524231538,NA,0.0945007522208945,4.80681685979008,-0.0267740380642869,0.0267740380642869,-0.0287402104429975,0.0287402104429975,0.0377298137396843,0.146382731037925
"n500_d4_nbi_signal2",500,4,34,"gamlss",-4509.501226826,21.0000000461305,0.141322381154816,13.0043636162012,0.643383360350778,0.643383360350778,0.659588155499354,0.659588155499354,0.0709266182523478,0.263454878719918
"n500_d4_nbi_signal2",500,4,34,"ours_rs_joint",-4077.06021199438,NA,0.0974809954186186,5.35925879897322,-0.041091160243215,0.041091160243215,-0.0448415305987964,0.0448415305987964,0.0391584944580553,0.151494106692098
"n500_d4_nbi_signal2",500,4,35,"gamlss",-4670.66007473845,21.0000421273415,0.111757241792125,9.87012634191703,0.628832704389417,0.628832704389417,0.626191596125072,0.626191596125072,0.0628862649768864,0.237027682734064
"n500_d4_nbi_signal2",500,4,35,"ours_rs_joint",-4296.27382525175,NA,0.0832425702475945,3.97016398084822,-0.0098651745968844,0.0098651745968844,-0.0228701742614525,0.0228701742614525,0.0353892181317517,0.141492963380792
"n500_d4_nbi_signal2",500,4,36,"gamlss",-4475.31461000767,21.0000000964243,0.127433628012604,12.7224272496387,0.655669391224598,0.655669391224598,0.669835639299292,0.669835639299292,0.0714094067919611,0.263432421463663
"n500_d4_nbi_signal2",500,4,36,"ours_rs_joint",-4040.57819784519,NA,0.0970463704636736,4.82548670584611,-0.0139256362393307,0.0139256362393307,-0.0145519560896215,0.0145519560896215,0.037771358174643,0.147640731754399
"n500_d4_nbi_signal2",500,4,37,"gamlss",-4441.48653294799,20.9999998255478,0.13781592481053,13.0415388383498,0.63721717717921,0.63721717717921,0.648384537214809,0.648384537214809,0.0728144119994534,0.268423826212794
"n500_d4_nbi_signal2",500,4,37,"ours_rs_joint",-4041.51665913474,NA,0.090761582576132,5.04213472543856,-0.0226299271621874,0.0226299271621874,-0.0344195102776453,0.0344195102776453,0.0404754445202666,0.15359350565553
"n500_d4_nbi_signal2",500,4,38,"gamlss",-4521.06891075333,21.0000017349037,0.138086097434454,12.0235024075612,0.621841662002074,0.621841662002074,0.640313846186925,0.640313846186925,0.0687308823242867,0.25613622431412
"n500_d4_nbi_signal2",500,4,38,"ours_rs_joint",-4125.66169944864,NA,0.0936576358480073,5.27102625528967,-0.0606851386033493,0.0606851386033493,-0.0610693264626321,0.0610693264626321,0.0392031136704948,0.150597851151981
"n500_d4_nbi_signal2",500,4,39,"gamlss",-4514.80438509699,21.000000021026,0.140185831487758,13.286160851328,0.638953244570409,0.638953244570409,0.651545762590416,0.651545762590416,0.0727123218897652,0.264060650564486
"n500_d4_nbi_signal2",500,4,39,"ours_rs_joint",-4112.5370062827,NA,0.0938401863242077,5.41892527536458,-0.0242618275471179,0.0242618275471179,-0.0323531801346145,0.0323531801346145,0.0410472752333313,0.155155325996872
"n500_d4_nbi_signal2",500,4,40,"gamlss",-4431.50583394456,21.0000000565449,0.139566353997422,13.7005910637652,0.637300035949701,0.637300035949701,0.644619045169296,0.644619045169296,0.0730113602729567,0.267660722457113
"n500_d4_nbi_signal2",500,4,40,"ours_rs_joint",-4029.53330383107,NA,0.106530279468932,5.7168429493806,-0.0602999859322611,0.0602999859322611,-0.0608377646847863,0.0608377646847863,0.0382533130016308,0.151847766658297
"n500_d4_nbi_signal2",500,4,41,"gamlss",-4458.78829354759,21.0000279575909,0.130495747097573,12.3001848974755,0.639695982753277,0.639695982753277,0.659047012874694,0.659047012874694,0.0706744560535482,0.25996678868547
"n500_d4_nbi_signal2",500,4,41,"ours_rs_joint",-4042.60530201523,NA,0.0868881286464556,4.72465851628429,-0.0450836143851264,0.0450836143851264,-0.0540674475413033,0.0540674475413033,0.0398968184988414,0.148067448220182
"n500_d4_nbi_signal2",500,4,42,"gamlss",-4416.81457619434,21.0000000732586,0.134641057241498,13.9823849749577,0.620187833682507,0.620187833682507,0.633222390594552,0.633222390594552,0.0747390611247302,0.272374203099261
"n500_d4_nbi_signal2",500,4,42,"ours_rs_joint",-4042.4085177795,NA,0.10287303774351,5.9267646918244,-0.0173605609564416,0.0173605609564416,-0.0296322866100881,0.0296322866100881,0.0413082186268043,0.155341611453952
"n500_d4_nbi_signal2",500,4,43,"gamlss",-4384.67117151042,21.0000128098458,0.13148118831242,13.420596341597,0.592467301739518,0.592467301739518,0.602655836576398,0.602655836576398,0.0749145827252085,0.268561515946723
"n500_d4_nbi_signal2",500,4,43,"ours_rs_joint",-4051.01031542145,NA,0.0996833963262377,5.60631780793917,-0.0106130113118452,0.0106130113118452,-0.0144979148099152,0.0144979148099152,0.04453760325499,0.1628916319843
"n500_d4_nbi_signal2",500,4,44,"gamlss",-4454.27304705754,21.0000000681185,0.144069283736408,13.4708068059622,0.649283476119542,0.649283476119542,0.671087001633607,0.671087001633607,0.0733756984505764,0.2688756611547
"n500_d4_nbi_signal2",500,4,44,"ours_rs_joint",-4012.69715466899,NA,0.10115647604805,5.26757609235142,-0.0219500546531893,0.0219500546531893,-0.0493568813016197,0.0493568813016197,0.0391066816296944,0.147868253081227
"n500_d4_nbi_signal2",500,4,45,"gamlss",-4461.31996919309,21.0000000968434,0.141097057531562,13.9078037985604,0.666852033116806,0.666852033116806,0.674263497235529,0.674263497235529,0.0753216983606506,0.270800138440073
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint",-4017.48335034125,NA,0.102462767534882,5.56953665218672,-0.0116565116350418,0.0116565116350418,-0.01623483309591,0.01623483309591,0.040590512930705,0.154886772759678
"n500_d4_nbi_signal2",500,4,46,"gamlss",-4370.25740340595,21.0000000207224,0.151059650907415,14.8480860864252,0.645538023901762,0.645538023901762,0.658819593490117,0.658819593490117,0.0766006515369088,0.277043168492554
"n500_d4_nbi_signal2",500,4,46,"ours_rs_joint",-3953.51452801823,NA,0.108985731411037,5.78462203500601,-0.0170322321315615,0.0170322321315615,-0.0185856203586258,0.0185856203586258,0.0408968895289772,0.155925943671799
"n500_d4_nbi_signal2",500,4,47,"gamlss",-4503.80656424159,20.999954113599,0.145323359510413,13.7465411247242,0.669193927523448,0.669193927523448,0.670915329584797,0.670915329584797,0.073970886865164,0.268962134046923
