"scenario","n","d","rep","model","test_log_score_joint","test_log_score_marginal","test_log_score_copula","test_log_score_per_obs","predictive_nsim","variogram_score","variogram_p"
"n500_d4_nbi_signal2",500,4,45,"gamlss",-4543.38683666579,-4543.38683666579,0,-2.2716934183329,100,10649.5568642,2
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint",-4444.31856618196,-5178.42247423283,734.103908050868,-2.22215928309098,100,4.00019314577157,0.5
"n500_d4_nbi_signal2",500,4,45,"ours_rs_joint",-4444.31856618196,-5178.42247423283,734.103908050868,-2.22215928309098,100,5808.5597434,2
"n500_d4_nbi_signal2",500,4,46,"gamlss",-4423.60840538928,-4423.60840538928,0,-2.21180420269464,100,4.59584902785215,0.5
"n500_d4_nbi_signal2",500,4,46,"gamlss",-4423.60840538928,-4423.60840538928,0,-2.21180420269464,100,7433.5383746,2
"n500_d4_nbi_signal2",500,4,46,"ours_rs_joint",-4308.30350554837,-4906.94738507905,598.643879530684,-2.15415175277419,100,3.90085334379244,0.5
"n500_d4_nbi_signal2",500,4,46,"ours_rs_joint",-4308.30350554837,-4906.94738507905,598.643879530684,-2.15415175277419,100,5934.5097882,2
"n500_d4_nbi_signal2",500,4,47,"gamlss",-4467.31092603566,-4467.31092603566,0,-2.23365546301783,100,5.39115066886449,0.5
"n500_d4_nbi_signal2",500,4,47,"gamlss",-4467.31092603566,-4467.31092603566,0,-2.23365546301783,100,19969.1512872,2
"n500_d4_nbi_signal2",500,4,47,"ours_rs_joint",-4259.90435460709,-4903.88190978848,643.977555181389,-2.12995217730355,100,4.32992811874621,0.5
"n500_d4_nbi_signal2",500,4,47,"ours_rs_joint",-4259.90435460709,-4903.88190978848,643.977555181389,-2.12995217730355,100,15875.8393704,2
"n500_d4_nbi_signal2",500,4,48,"gamlss",-4577.25900721273,-4577.25900721273,0,-2.28862950360637,100,5.08592761922539,0.5
"n500_d4_nbi_signal2",500,4,48,"gamlss",-4577.25900721273,-4577.25900721273,0,-2.28862950360637,100,14223.444587,2
"n500_d4_nbi_signal2",500,4,48,"ours_rs_joint",-4398.53252111167,-4923.82104494071,525.288523829038,-2.19926626055584,100,4.14205754962932,0.5
"n500_d4_nbi_signal2",500,4,48,"ours_rs_joint",-4398.53252111167,-4923.82104494071,525.288523829038,-2.19926626055584,100,10913.642854,2
"n500_d4_nbi_signal2",500,4,49,"gamlss",-4412.50575267667,-4412.50575267667,0,-2.20625287633833,100,5.07213086953949,0.5
"n500_d4_nbi_signal2",500,4,49,"gamlss",-4412.50575267667,-4412.50575267667,0,-2.20625287633833,100,7416.0378726,2
"n500_d4_nbi_signal2",500,4,49,"ours_rs_joint",-4183.9223584491,-4692.44154222481,508.519183775706,-2.09196117922455,100,4.30018096437619,0.5
"n500_d4_nbi_signal2",500,4,49,"ours_rs_joint",-4183.9223584491,-4692.44154222481,508.519183775706,-2.09196117922455,100,6147.376593,2
"n500_d4_nbi_signal2",500,4,50,"gamlss",-4458.24099056355,-4458.24099056355,0,-2.22912049528177,100,4.83226779189918,0.5
"n500_d4_nbi_signal2",500,4,50,"gamlss",-4458.24099056355,-4458.24099056355,0,-2.22912049528177,100,12599.3163198,2
"n500_d4_nbi_signal2",500,4,50,"ours_rs_joint",-4185.52996954462,-4818.87492702965,633.344957485031,-2.09276498477231,100,4.1707885145513,0.5
"n500_d4_nbi_signal2",500,4,50,"ours_rs_joint",-4185.52996954462,-4818.87492702965,633.344957485031,-2.09276498477231,100,11524.0458172,2
"n500_d4_nbi_signal2",500,4,51,"gamlss",-4481.63783043634,-4481.63783043634,0,-2.24081891521817,100,4.79428420036817,0.5
"n500_d4_nbi_signal2",500,4,51,"gamlss",-4481.63783043634,-4481.63783043634,0,-2.24081891521817,100,7404.4430994,2
"n500_d4_nbi_signal2",500,4,51,"ours_rs_joint",-4354.26952410164,-4984.96329409708,630.693769995439,-2.17713476205082,100,3.9768561203392,0.5
"n500_d4_nbi_signal2",500,4,51,"ours_rs_joint",-4354.26952410164,-4984.96329409708,630.693769995439,-2.17713476205082,100,4689.9614266,2
"n500_d4_nbi_signal2",500,4,52,"gamlss",-4552.12944500177,-4552.12944500177,0,-2.27606472250088,100,4.67080971097958,0.5
"n500_d4_nbi_signal2",500,4,52,"gamlss",-4552.12944500177,-4552.12944500177,0,-2.27606472250088,100,5365.042106,2
"n500_d4_nbi_signal2",500,4,52,"ours_rs_joint",-4339.94023051776,-4886.9309254335,546.990694915733,-2.16997011525888,100,3.94735557382665,0.5
"n500_d4_nbi_signal2",500,4,52,"ours_rs_joint",-4339.94023051776,-4886.9309254335,546.990694915733,-2.16997011525888,100,4433.5531354,2
"n500_d4_nbi_signal2",500,4,53,"gamlss",-4510.75348213225,-4510.75348213225,0,-2.25537674106613,100,4.32180701491276,0.5
"n500_d4_nbi_signal2",500,4,53,"gamlss",-4510.75348213225,-4510.75348213225,0,-2.25537674106613,100,4962.3742824,2
"n500_d4_nbi_signal2",500,4,53,"ours_rs_joint",-4271.12757169173,-4882.14735687177,611.019785180035,-2.13556378584587,100,3.81568222252715,0.5
"n500_d4_nbi_signal2",500,4,53,"ours_rs_joint",-4271.12757169173,-4882.14735687177,611.019785180035,-2.13556378584587,100,3819.568895,2
"n500_d4_nbi_signal2",500,4,54,"gamlss",-4407.28045509267,-4407.28045509267,0,-2.20364022754633,100,4.71171655606702,0.5
"n500_d4_nbi_signal2",500,4,54,"gamlss",-4407.28045509267,-4407.28045509267,0,-2.20364022754633,100,6513.4834096,2
"n500_d4_nbi_signal2",500,4,54,"ours_rs_joint",-4129.34358058435,-4692.73392466552,563.390344081173,-2.06467179029218,100,3.76902355612227,0.5
"n500_d4_nbi_signal2",500,4,54,"ours_rs_joint",-4129.34358058435,-4692.73392466552,563.390344081173,-2.06467179029218,100,4055.679042,2
"n500_d4_nbi_signal2",500,4,55,"gamlss",-4561.4796950356,-4561.4796950356,0,-2.2807398475178,100,5.30367279158196,0.5
"n500_d4_nbi_signal2",500,4,55,"gamlss",-4561.4796950356,-4561.4796950356,0,-2.2807398475178,100,8651.3390772,2
"n500_d4_nbi_signal2",500,4,55,"ours_rs_joint",-4350.08857285485,-5069.69219146683,719.603618611985,-2.17504428642742,100,4.32474525031891,0.5
"n500_d4_nbi_signal2",500,4,55,"ours_rs_joint",-4350.08857285485,-5069.69219146683,719.603618611985,-2.17504428642742,100,7061.7331262,2
"n500_d4_nbi_signal2",500,4,56,"gamlss",-4457.43988551594,-4457.43988551594,0,-2.22871994275797,100,4.93493395983702,0.5
"n500_d4_nbi_signal2",500,4,56,"gamlss",-4457.43988551594,-4457.43988551594,0,-2.22871994275797,100,6893.38883,2
"n500_d4_nbi_signal2",500,4,56,"ours_rs_joint",-4230.78718332921,-4783.02559362294,552.238410293731,-2.1153935916646,100,4.27101133090064,0.5
"n500_d4_nbi_signal2",500,4,56,"ours_rs_joint",-4230.78718332921,-4783.02559362294,552.238410293731,-2.1153935916646,100,5444.4058748,2
"n500_d4_nbi_signal2",500,4,57,"gamlss",-4520.48078871945,-4520.48078871945,0,-2.26024039435973,100,4.6834103093959,0.5
"n500_d4_nbi_signal2",500,4,57,"gamlss",-4520.48078871945,-4520.48078871945,0,-2.26024039435973,100,8309.5832974,2
"n500_d4_nbi_signal2",500,4,57,"ours_rs_joint",-4394.21505916442,-5018.51472015444,624.299660990017,-2.19710752958221,100,4.02776575565268,0.5
"n500_d4_nbi_signal2",500,4,57,"ours_rs_joint",-4394.21505916442,-5018.51472015444,624.299660990017,-2.19710752958221,100,7289.6127708,2
"n500_d4_nbi_signal2",500,4,58,"gamlss",-4416.19784880534,-4416.19784880534,0,-2.20809892440267,100,4.82705849023776,0.5
"n500_d4_nbi_signal2",500,4,58,"gamlss",-4416.19784880534,-4416.19784880534,0,-2.20809892440267,100,5995.7577574,2
"n500_d4_nbi_signal2",500,4,58,"ours_rs_joint",-4193.5261507225,-4726.03266505236,532.50651432986,-2.09676307536125,100,3.98538126002877,0.5
"n500_d4_nbi_signal2",500,4,58,"ours_rs_joint",-4193.5261507225,-4726.03266505236,532.50651432986,-2.09676307536125,100,4093.3547654,2
"n500_d4_nbi_signal2",500,4,59,"gamlss",-4373.77683034866,-4373.77683034866,0,-2.18688841517433,100,4.87649616270483,0.5
"n500_d4_nbi_signal2",500,4,59,"gamlss",-4373.77683034866,-4373.77683034866,0,-2.18688841517433,100,6109.4478392,2
"n500_d4_nbi_signal2",500,4,59,"ours_rs_joint",-4216.11351334728,-4807.96954504967,591.856031702382,-2.10805675667364,100,4.03200052542118,0.5
"n500_d4_nbi_signal2",500,4,59,"ours_rs_joint",-4216.11351334728,-4807.96954504967,591.856031702382,-2.10805675667364,100,4564.9089454,2
"n500_d4_nbi_signal2",500,4,60,"gamlss",-4638.19229946059,-4638.19229946059,0,-2.31909614973029,100,5.18657498879629,0.5
"n500_d4_nbi_signal2",500,4,60,"gamlss",-4638.19229946059,-4638.19229946059,0,-2.31909614973029,100,13522.6493718,2
"n500_d4_nbi_signal2",500,4,60,"ours_rs_joint",-4516.31390999308,-5236.45129112335,720.137381130269,-2.25815695499654,100,4.48606259798861,0.5
"n500_d4_nbi_signal2",500,4,60,"ours_rs_joint",-4516.31390999308,-5236.45129112335,720.137381130269,-2.25815695499654,100,12466.5527162,2
"n500_d4_nbi_signal2",500,4,61,"gamlss",-4587.73238389305,-4587.73238389305,0,-2.29386619194652,100,5.00981354245957,0.5
"n500_d4_nbi_signal2",500,4,61,"gamlss",-4587.73238389305,-4587.73238389305,0,-2.29386619194652,100,11967.0183292,2
"n500_d4_nbi_signal2",500,4,61,"ours_rs_joint",-4351.3923534663,-4965.1358123248,613.743458858491,-2.17569617673315,100,4.35079410277719,0.5
"n500_d4_nbi_signal2",500,4,61,"ours_rs_joint",-4351.3923534663,-4965.1358123248,613.743458858491,-2.17569617673315,100,10893.3727412,2
"n500_d4_nbi_signal2",500,4,62,"gamlss",-4461.20556453134,-4461.20556453134,0,-2.23060278226567,100,5.1536746857317,0.5
"n500_d4_nbi_signal2",500,4,62,"gamlss",-4461.20556453134,-4461.20556453134,0,-2.23060278226567,100,9154.375039,2
"n500_d4_nbi_signal2",500,4,62,"ours_rs_joint",-4211.32074588436,-4823.55852387179,612.237777987426,-2.10566037294218,100,4.17527463056865,0.5
"n500_d4_nbi_signal2",500,4,62,"ours_rs_joint",-4211.32074588436,-4823.55852387179,612.237777987426,-2.10566037294218,100,7599.5702126,2
"n500_d4_nbi_signal2",500,4,63,"gamlss",-4400.17887324653,-4400.17887324653,0,-2.20008943662326,100,5.05493773703536,0.5
"n500_d4_nbi_signal2",500,4,63,"gamlss",-4400.17887324653,-4400.17887324653,0,-2.20008943662326,100,7982.9852594,2
"n500_d4_nbi_signal2",500,4,63,"ours_rs_joint",-4191.86961856765,-4809.52467040324,617.655051835589,-2.09593480928383,100,4.10587369904532,0.5
"n500_d4_nbi_signal2",500,4,63,"ours_rs_joint",-4191.86961856765,-4809.52467040324,617.655051835589,-2.09593480928383,100,5254.449613,2
"n500_d4_nbi_signal2",500,4,64,"gamlss",-4551.50293599159,-4551.50293599159,0,-2.27575146799579,100,4.88006373382345,0.5
"n500_d4_nbi_signal2",500,4,64,"gamlss",-4551.50293599159,-4551.50293599159,0,-2.27575146799579,100,12644.6049718,2
"n500_d4_nbi_signal2",500,4,64,"ours_rs_joint",-4379.48821320384,-4985.25301065839,605.764797454558,-2.18974410660192,100,4.37630899023797,0.5
"n500_d4_nbi_signal2",500,4,64,"ours_rs_joint",-4379.48821320384,-4985.25301065839,605.764797454558,-2.18974410660192,100,12492.2011186,2
"n500_d4_nbi_signal2",500,4,65,"gamlss",-4412.58757534789,-4412.58757534789,0,-2.20629378767395,100,4.76008115508252,0.5
"n500_d4_nbi_signal2",500,4,65,"gamlss",-4412.58757534789,-4412.58757534789,0,-2.20629378767395,100,8938.2232082,2
"n500_d4_nbi_signal2",500,4,65,"ours_rs_joint",-4269.9590243811,-4823.19862852239,553.239604141299,-2.13497951219055,100,4.03463351636047,0.5
"n500_d4_nbi_signal2",500,4,65,"ours_rs_joint",-4269.9590243811,-4823.19862852239,553.239604141299,-2.13497951219055,100,7123.2836846,2
"n500_d4_nbi_signal2",500,4,66,"gamlss",-4429.2675501921,-4429.2675501921,0,-2.21463377509605,100,4.93393536103756,0.5
"n500_d4_nbi_signal2",500,4,66,"gamlss",-4429.2675501921,-4429.2675501921,0,-2.21463377509605,100,6023.95926,2
"n500_d4_nbi_signal2",500,4,66,"ours_rs_joint",-4224.38488822288,-4828.97308933654,604.588201113662,-2.11219244411144,100,4.17483270985395,0.5
"n500_d4_nbi_signal2",500,4,66,"ours_rs_joint",-4224.38488822288,-4828.97308933654,604.588201113662,-2.11219244411144,100,4783.5840084,2
"n500_d4_nbi_signal2",500,4,67,"gamlss",-4442.72862812372,-4442.72862812372,0,-2.22136431406186,100,5.01215521172997,0.5
"n500_d4_nbi_signal2",500,4,67,"gamlss",-4442.72862812372,-4442.72862812372,0,-2.22136431406186,100,5945.2432736,2
"n500_d4_nbi_signal2",500,4,67,"ours_rs_joint",-4309.03806828853,-4923.36477884118,614.326710552652,-2.15451903414427,100,4.14140650634536,0.5
"n500_d4_nbi_signal2",500,4,67,"ours_rs_joint",-4309.03806828853,-4923.36477884118,614.326710552652,-2.15451903414427,100,4667.3383726,2
"n500_d4_nbi_signal2",500,4,68,"gamlss",-4480.20178791641,-4480.20178791641,0,-2.2401008939582,100,5.05735295672781,0.5
"n500_d4_nbi_signal2",500,4,68,"gamlss",-4480.20178791641,-4480.20178791641,0,-2.2401008939582,100,11024.5083062,2
"n500_d4_nbi_signal2",500,4,68,"ours_rs_joint",-4336.06697339368,-4848.74605920784,512.679085814165,-2.16803348669684,100,4.29330996655305,0.5
"n500_d4_nbi_signal2",500,4,68,"ours_rs_joint",-4336.06697339368,-4848.74605920784,512.679085814165,-2.16803348669684,100,9792.8979572,2
"n500_d4_nbi_signal2",500,4,69,"gamlss",-4325.425759666,-4325.425759666,0,-2.162712879833,100,4.5644146840131,0.5
"n500_d4_nbi_signal2",500,4,69,"gamlss",-4325.425759666,-4325.425759666,0,-2.162712879833,100,5582.5757096,2
"n500_d4_nbi_signal2",500,4,69,"ours_rs_joint",-4096.45671163077,-4656.38487722019,559.92816558942,-2.04822835581539,100,3.73441394927976,0.5
"n500_d4_nbi_signal2",500,4,69,"ours_rs_joint",-4096.45671163077,-4656.38487722019,559.92816558942,-2.04822835581539,100,4203.6597432,2
"n500_d4_nbi_signal2",500,4,70,"gamlss",-4479.848637709,-4479.848637709,0,-2.2399243188545,100,5.0589388416914,0.5
"n500_d4_nbi_signal2",500,4,70,"gamlss",-4479.848637709,-4479.848637709,0,-2.2399243188545,100,8223.4458476,2
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint",-4215.80084705162,-4769.4264576722,553.625610620584,-2.10790042352581,100,3.99064184869704,0.5
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint",-4215.80084705162,-4769.4264576722,553.625610620584,-2.10790042352581,100,4699.2211506,2
"n500_d4_nbi_signal2",500,4,71,"gamlss",-4461.2780835422,-4461.2780835422,0,-2.2306390417711,100,4.86551239318864,0.5
"n500_d4_nbi_signal2",500,4,71,"gamlss",-4461.2780835422,-4461.2780835422,0,-2.2306390417711,100,6990.8986778,2
"n500_d4_nbi_signal2",500,4,71,"ours_rs_joint",-4204.20761304893,-4818.66193676785,614.454323718916,-2.10210380652447,100,3.90287724947102,0.5
"n500_d4_nbi_signal2",500,4,71,"ours_rs_joint",-4204.20761304893,-4818.66193676785,614.454323718916,-2.10210380652447,100,4270.411711,2
"n500_d4_nbi_signal2",500,4,72,"gamlss",-4485.8104122483,-4485.8104122483,0,-2.24290520612415,100,4.68983727651237,0.5
"n500_d4_nbi_signal2",500,4,72,"gamlss",-4485.8104122483,-4485.8104122483,0,-2.24290520612415,100,10989.4172302,2
"n500_d4_nbi_signal2",500,4,72,"ours_rs_joint",-4313.2475122897,-4926.58567979713,613.338167507437,-2.15662375614485,100,3.86694552944101,0.5
"n500_d4_nbi_signal2",500,4,72,"ours_rs_joint",-4313.2475122897,-4926.58567979713,613.338167507437,-2.15662375614485,100,9043.2458178,2
"n500_d4_nbi_signal2",500,4,73,"gamlss",-4501.86179569023,-4501.86179569023,0,-2.25093089784511,100,4.97263943136023,0.5
"n500_d4_nbi_signal2",500,4,73,"gamlss",-4501.86179569023,-4501.86179569023,0,-2.25093089784511,100,7833.0165962,2
"n500_d4_nbi_signal2",500,4,73,"ours_rs_joint",-4290.40018605222,-4816.51653106137,526.116345009152,-2.14520009302611,100,4.04754491071332,0.5
"n500_d4_nbi_signal2",500,4,73,"ours_rs_joint",-4290.40018605222,-4816.51653106137,526.116345009152,-2.14520009302611,100,4866.6821902,2
"n500_d4_nbi_signal2",500,4,74,"gamlss",-4507.19975652721,-4507.19975652721,0,-2.25359987826361,100,4.96120190413036,0.5
"n500_d4_nbi_signal2",500,4,74,"gamlss",-4507.19975652721,-4507.19975652721,0,-2.25359987826361,100,13162.5154486,2
"n500_d4_nbi_signal2",500,4,74,"ours_rs_joint",-4925.27048039169,-4845.99276557789,-79.2777148137998,-2.46263524019584,100,3.92427371658411,0.5
"n500_d4_nbi_signal2",500,4,74,"ours_rs_joint",-4925.27048039169,-4845.99276557789,-79.2777148137998,-2.46263524019584,100,9855.6818698,2
"n500_d4_nbi_signal2",500,4,75,"gamlss",-4638.5124198217,-4638.5124198217,0,-2.31925620991085,100,4.67589892963449,0.5
"n500_d4_nbi_signal2",500,4,75,"gamlss",-4638.5124198217,-4638.5124198217,0,-2.31925620991085,100,12265.604167,2
"n500_d4_nbi_signal2",500,4,75,"ours_rs_joint",-4522.66692527857,-5253.70779506859,731.040869790021,-2.26133346263928,100,4.23525510322375,0.5
"n500_d4_nbi_signal2",500,4,75,"ours_rs_joint",-4522.66692527857,-5253.70779506859,731.040869790021,-2.26133346263928,100,11007.5644028,2
"n500_d4_nbi_signal2",500,4,76,"gamlss",-4607.97632896769,-4607.97632896769,0,-2.30398816448384,100,4.73606991361678,0.5
"n500_d4_nbi_signal2",500,4,76,"gamlss",-4607.97632896769,-4607.97632896769,0,-2.30398816448384,100,10528.005117,2
"n500_d4_nbi_signal2",500,4,76,"ours_rs_joint",-4370.43504167751,-4994.66193630745,624.226894629946,-2.18521752083875,100,4.14973766633598,0.5
"n500_d4_nbi_signal2",500,4,76,"ours_rs_joint",-4370.43504167751,-4994.66193630745,624.226894629946,-2.18521752083875,100,9364.1472236,2
"n500_d4_nbi_signal2",500,4,77,"gamlss",-4530.12489402865,-4530.12489402865,0,-2.26506244701432,100,5.04878106058569,0.5
"n500_d4_nbi_signal2",500,4,77,"gamlss",-4530.12489402865,-4530.12489402865,0,-2.26506244701432,100,8735.0338974,2
"n500_d4_nbi_signal2",500,4,77,"ours_rs_joint",-4323.97982331518,-4919.98090984698,596.001086531798,-2.16198991165759,100,4.10140855321824,0.5
"n500_d4_nbi_signal2",500,4,77,"ours_rs_joint",-4323.97982331518,-4919.98090984698,596.001086531798,-2.16198991165759,100,5542.2336856,2
"n500_d4_nbi_signal2",500,4,78,"gamlss",-4539.88964966796,-4539.88964966796,0,-2.26994482483398,100,5.08225460751395,0.5
"n500_d4_nbi_signal2",500,4,78,"gamlss",-4539.88964966796,-4539.88964966796,0,-2.26994482483398,100,10251.1128142,2
"n500_d4_nbi_signal2",500,4,78,"ours_rs_joint",-4325.78745083081,-4930.213301194,604.425850363186,-2.16289372541541,100,4.23518828175966,0.5
"n500_d4_nbi_signal2",500,4,78,"ours_rs_joint",-4325.78745083081,-4930.213301194,604.425850363186,-2.16289372541541,100,8789.1965202,2
"n500_d4_nbi_signal2",500,4,79,"gamlss",-4472.63383925902,-4472.63383925902,0,-2.23631691962951,100,4.75181924053947,0.5
"n500_d4_nbi_signal2",500,4,79,"gamlss",-4472.63383925902,-4472.63383925902,0,-2.23631691962951,100,7143.9953528,2
"n500_d4_nbi_signal2",500,4,79,"ours_rs_joint",-4313.26362730184,-4872.1435794552,558.879952153357,-2.15663181365092,100,4.04992216158872,0.5
"n500_d4_nbi_signal2",500,4,79,"ours_rs_joint",-4313.26362730184,-4872.1435794552,558.879952153357,-2.15663181365092,100,5585.1998336,2
"n500_d4_nbi_signal2",500,4,80,"gamlss",-4424.92985543535,-4424.92985543535,0,-2.21246492771767,100,4.83880696712985,0.5
"n500_d4_nbi_signal2",500,4,80,"gamlss",-4424.92985543535,-4424.92985543535,0,-2.21246492771767,100,15742.0567454,2
"n500_d4_nbi_signal2",500,4,80,"ours_rs_joint",-4268.2076840401,-4908.35041420474,640.142730164642,-2.13410384202005,100,4.24788901055654,0.5
"n500_d4_nbi_signal2",500,4,80,"ours_rs_joint",-4268.2076840401,-4908.35041420474,640.142730164642,-2.13410384202005,100,15420.8505266,2
"n500_d4_nbi_signal2",500,4,81,"gamlss",-4429.63295462484,-4429.63295462484,0,-2.21481647731242,100,5.18483549530529,0.5
"n500_d4_nbi_signal2",500,4,81,"gamlss",-4429.63295462484,-4429.63295462484,0,-2.21481647731242,100,11015.1123194,2
"n500_d4_nbi_signal2",500,4,81,"ours_rs_joint",-4215.44609361208,-4839.57257739989,624.126483787812,-2.10772304680604,100,4.20650709005863,0.5
"n500_d4_nbi_signal2",500,4,81,"ours_rs_joint",-4215.44609361208,-4839.57257739989,624.126483787812,-2.10772304680604,100,9063.1144098,2
"n500_d4_nbi_signal2",500,4,82,"gamlss",-4425.21156439317,-4425.21156439317,0,-2.21260578219658,100,4.84491327971569,0.5
"n500_d4_nbi_signal2",500,4,82,"gamlss",-4425.21156439317,-4425.21156439317,0,-2.21260578219658,100,8313.8245278,2
"n500_d4_nbi_signal2",500,4,82,"ours_rs_joint",-4225.02058509379,-4909.99601210957,684.975427015773,-2.1125102925469,100,4.00943840119539,0.5
"n500_d4_nbi_signal2",500,4,82,"ours_rs_joint",-4225.02058509379,-4909.99601210957,684.975427015773,-2.1125102925469,100,6741.006586,2
"n500_d4_nbi_signal2",500,4,83,"gamlss",-4585.05634954588,-4585.05634954588,0,-2.29252817477294,100,4.90550613515431,0.5
"n500_d4_nbi_signal2",500,4,83,"gamlss",-4585.05634954588,-4585.05634954588,0,-2.29252817477294,100,6314.2811656,2
"n500_d4_nbi_signal2",500,4,83,"ours_rs_joint",-4279.71219577066,-4869.10343210121,589.391236330554,-2.13985609788533,100,4.04036461579754,0.5
"n500_d4_nbi_signal2",500,4,83,"ours_rs_joint",-4279.71219577066,-4869.10343210121,589.391236330554,-2.13985609788533,100,4620.693143,2
"n500_d4_nbi_signal2",500,4,84,"gamlss",-4444.54628283119,-4444.54628283119,0,-2.2222731414156,100,4.67310253473694,0.5
"n500_d4_nbi_signal2",500,4,84,"gamlss",-4444.54628283119,-4444.54628283119,0,-2.2222731414156,100,4775.4115668,2
"n500_d4_nbi_signal2",500,4,84,"ours_rs_joint",-4220.52190502509,-4804.41165273174,583.889747706653,-2.11026095251254,100,3.849689110959,0.5
"n500_d4_nbi_signal2",500,4,84,"ours_rs_joint",-4220.52190502509,-4804.41165273174,583.889747706653,-2.11026095251254,100,2816.9753968,2
"n500_d4_nbi_signal2",500,4,85,"gamlss",-4592.50794477258,-4592.50794477258,0,-2.29625397238629,100,4.79095629899911,0.5
"n500_d4_nbi_signal2",500,4,85,"gamlss",-4592.50794477258,-4592.50794477258,0,-2.29625397238629,100,9502.0074318,2
"n500_d4_nbi_signal2",500,4,85,"ours_rs_joint",-4389.61465906698,-4991.86349782493,602.248838757944,-2.19480732953349,100,4.28065042112352,0.5
"n500_d4_nbi_signal2",500,4,85,"ours_rs_joint",-4389.61465906698,-4991.86349782493,602.248838757944,-2.19480732953349,100,9097.2345256,2
"n500_d4_nbi_signal2",500,4,86,"gamlss",-4478.71744621548,-4478.71744621548,0,-2.23935872310774,100,4.50823966126507,0.5
"n500_d4_nbi_signal2",500,4,86,"gamlss",-4478.71744621548,-4478.71744621548,0,-2.23935872310774,100,8094.0980828,2
"n500_d4_nbi_signal2",500,4,86,"ours_rs_joint",-4178.22601123509,-4836.63957562489,658.413564389801,-2.08911300561755,100,3.9306338308356,0.5
"n500_d4_nbi_signal2",500,4,86,"ours_rs_joint",-4178.22601123509,-4836.63957562489,658.413564389801,-2.08911300561755,100,6894.9944256,2
"n500_d4_nbi_signal2",500,4,87,"gamlss",-4440.13442260113,-4440.13442260113,0,-2.22006721130056,100,4.8358434919593,0.5
"n500_d4_nbi_signal2",500,4,87,"gamlss",-4440.13442260113,-4440.13442260113,0,-2.22006721130056,100,7952.6819142,2
"n500_d4_nbi_signal2",500,4,87,"ours_rs_joint",-4258.31794476248,-4846.37823292257,588.060288160099,-2.12915897238124,100,4.02037855588072,0.5
"n500_d4_nbi_signal2",500,4,87,"ours_rs_joint",-4258.31794476248,-4846.37823292257,588.060288160099,-2.12915897238124,100,6607.2867652,2
"n500_d4_nbi_signal2",500,4,88,"gamlss",-4541.38782164157,-4541.38782164157,0,-2.27069391082078,100,5.12644072948713,0.5
"n500_d4_nbi_signal2",500,4,88,"gamlss",-4541.38782164157,-4541.38782164157,0,-2.27069391082078,100,10068.282313,2
"n500_d4_nbi_signal2",500,4,88,"ours_rs_joint",-4308.56343296304,-4933.53598798465,624.972555021611,-2.15428171648152,100,4.06152712438989,0.5
"n500_d4_nbi_signal2",500,4,88,"ours_rs_joint",-4308.56343296304,-4933.53598798465,624.972555021611,-2.15428171648152,100,8074.7476288,2
"n500_d4_nbi_signal2",500,4,89,"gamlss",-4617.72709256236,-4617.72709256236,0,-2.30886354628118,100,5.01046111832853,0.5
"n500_d4_nbi_signal2",500,4,89,"gamlss",-4617.72709256236,-4617.72709256236,0,-2.30886354628118,100,9831.4141694,2
"n500_d4_nbi_signal2",500,4,89,"ours_rs_joint",-4398.22041435702,-5034.22192446776,636.001510110743,-2.19911020717851,100,4.28560068162242,0.5
"n500_d4_nbi_signal2",500,4,89,"ours_rs_joint",-4398.22041435702,-5034.22192446776,636.001510110743,-2.19911020717851,100,8543.5151638,2
"n500_d4_nbi_signal2",500,4,90,"gamlss",-4633.17257869259,-4633.17257869259,0,-2.3165862893463,100,4.61620191733679,0.5
"n500_d4_nbi_signal2",500,4,90,"gamlss",-4633.17257869259,-4633.17257869259,0,-2.3165862893463,100,7164.332294,2
"n500_d4_nbi_signal2",500,4,90,"ours_rs_joint",-4409.25481998262,-4957.59200025412,548.337180271504,-2.20462740999131,100,4.25978214308242,0.5
"n500_d4_nbi_signal2",500,4,90,"ours_rs_joint",-4409.25481998262,-4957.59200025412,548.337180271504,-2.20462740999131,100,5502.481254,2
"n500_d4_nbi_signal2",500,4,91,"gamlss",-4468.23530830537,-4468.23530830537,0,-2.23411765415268,100,4.79782072260864,0.5
"n500_d4_nbi_signal2",500,4,91,"gamlss",-4468.23530830537,-4468.23530830537,0,-2.23411765415268,100,6839.028639,2
"n500_d4_nbi_signal2",500,4,91,"ours_rs_joint",-4244.46596911527,-4875.73703465799,631.271065542729,-2.12223298455763,100,4.03371505670862,0.5
"n500_d4_nbi_signal2",500,4,91,"ours_rs_joint",-4244.46596911527,-4875.73703465799,631.271065542729,-2.12223298455763,100,4616.128272,2
"n500_d4_nbi_signal2",500,4,92,"gamlss",-4462.85871762108,-4462.85871762108,0,-2.23142935881054,100,5.07095296016997,0.5
"n500_d4_nbi_signal2",500,4,92,"gamlss",-4462.85871762108,-4462.85871762108,0,-2.23142935881054,100,7879.2224554,2
"n500_d4_nbi_signal2",500,4,92,"ours_rs_joint",-4191.01890232517,-4798.82012918921,607.801226864039,-2.09550945116259,100,4.12753928403756,0.5
"n500_d4_nbi_signal2",500,4,92,"ours_rs_joint",-4191.01890232517,-4798.82012918921,607.801226864039,-2.09550945116259,100,5748.1262192,2
