"scenario","n","d","rep","model","parameter","s1","smooth_hat","smooth_true"
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.73650422366336,-0.0133329358943515,-0.0653905330149051
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.740064709912986,-0.00623811711335566,-0.0606394450369126
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.740719110472128,-0.00493803005994592,-0.0597584944744302
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.74628401431255,0.00606169308518306,-0.0521701429080764
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.747109567513689,0.00768420427813441,-0.0510296394855618
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.748316169017926,0.010050909568309,-0.0493558514565396
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.749805694213137,0.0129645646751989,-0.0472783492729486
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.754527633776888,0.0221382740995382,-0.0406103410876362
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.757026810431853,0.0269517266422685,-0.0370306392984484
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.758741937344894,0.0302369750652603,-0.03455373448984
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.760421244427562,0.0334386378787436,-0.0321125981468495
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.760565642034635,0.0337132264829545,-0.0319019562196289
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.761960407253355,0.036359594913626,-0.0298613129732473
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.76319999457337,0.0387023171666292,-0.0280385628830281
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.763347265310585,0.0389800590089322,-0.0278214368742302
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.768348484765738,0.0483344552613104,-0.0203758809116197
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.769579766783863,0.0506133586347276,-0.0185213250387312
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.769664543448016,0.0507699014060074,-0.0183933221041337
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.775706019252539,0.0617989690448515,-0.00916776153878167
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.777524517616257,0.065067478253979,-0.00635082482582779
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.779758779797703,0.0690489120934272,-0.00286449723768998
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.782371244393289,0.0736545238394853,0.00124742816399175
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.786487016594037,0.0807964132446749,0.00780304301085724
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.788232445716858,0.083781285398207,0.0106118128543709
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.789436432300135,0.0858244849129587,0.0125592284747574
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.791033145971596,0.0885139046133222,0.0151543908669393
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.792171355104074,0.0904166963602108,0.0170130551967732
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.79301010700874,0.0918111087146905,0.0183873569813565
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.794555151835084,0.0943622102387823,0.0209292380386411
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.795874641276896,0.0965226265643896,0.0231106224974402
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.79766722721979,0.0994301659956925,0.0260897519654019
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.798008360434324,0.0999798402930656,0.0266587252039013
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.799049605848268,0.101650389501258,0.0283994400378028
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.802195862866938,0.106632405994937,0.033696123810292
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.809738967800513,0.118180659554478,0.046620612002947
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.811753060435876,0.121171278005769,0.0501254910505692
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.814558423357084,0.125272697475492,0.0550451778890961
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.814624603139237,0.125368556945102,0.0551617676368528
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.818138263421133,0.130399304739574,0.061387046142711
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.818741572089493,0.131251584971955,0.0624629044940195
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.81987180816941,0.13283922723125,0.0644838993677802
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.820220009190962,0.133325983439046,0.0651079651169178
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.820470582228154,0.133675577258947,0.0655574765216164
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.822348392335698,0.136277234119543,0.0689373340313363
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.824182324577123,0.138787248245171,0.0722572759064267
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.827334222383797,0.143030606376573,0.0780071139174854
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.830422249855474,0.14710259679697,0.0836943900741394
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.831008084351197,0.147865663445885,0.0847793584517683
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.832023392431438,0.149181055811083,0.0866642658560968
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.832509157946333,0.149807230437681,0.0875681254462938
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.833812855416909,0.151477680363782,0.0900004359518432
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.834780155681074,0.152707650588308,0.0918112805013539
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.835319283651188,0.153389700894024,0.0928228346827594
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.836057440610602,0.154319519750998,0.094210462606687
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.836087031988427,0.154356697774044,0.0942661537136028
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.837333403527737,0.155915864678762,0.09661628349509
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.837697481969371,0.156368831988783,0.0973044232350619
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.84095756825991,0.160375236014338,0.103499350505782
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.843685632105917,0.163659914595846,0.108729051520313
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.844683124683797,0.164845656072512,0.110651651152392
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.845415881136432,0.165711527746653,0.112067539750913
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.847129359608516,0.167719281608561,0.115390191561603
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.848958066431805,0.169835967252001,0.118954423073299
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.849319297354668,0.170250918847541,0.119660693327597
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.849970770534128,0.170996649537201,0.120936285754494
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.851564052980393,0.17280627755325,0.124065966489793
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.857750916620716,0.179645190592019,0.136353584475687
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.858098410535604,0.180020562497461,0.137050093674143
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.861747103277594,0.183906823922137,0.144404279958635
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.864771674619988,0.187052944495752,0.150557022009587
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.866791016887873,0.18911599836273,0.154693393310384
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.867227452574298,0.189557981391443,0.155590378503174
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.871547173475847,0.193858793604861,0.164526019045485
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.873356448486447,0.195620801926133,0.168299678469348
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.876772123854607,0.198885073678934,0.175473826394343
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.877569599542767,0.199635633171664,0.17715822011227
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.881295019993559,0.203084781701855,0.185074071476678
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.882009746972471,0.203735863527814,0.186601624104912
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.883395512355492,0.204988582905604,0.189571506019514
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.883491857443005,0.205075206914063,0.189778386345632
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.884246928850189,0.205751981595436,0.191401539641637
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.884345629252493,0.205840171133159,0.191613948746777
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.885608409531415,0.206962864618146,0.194336340519163
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.886100801173598,0.207397823515742,0.195400293382694
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.88861320540309,0.209592859621834,0.20085019867365
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.890323126455769,0.21106375427524,0.204579573644768
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.89080477040261,0.211474737068795,0.205633005109814
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.891934157814831,0.212432729600175,0.208108248489048
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.895904107950628,0.215737500401704,0.216865748653501
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.900030821561813,0.219071367883331,0.226062616073765
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.900093388743699,0.219121133369874,0.226202788321357
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.901559760794044,0.220280881142097,0.229494249284505
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.901905685663223,0.220552635848474,0.230272477586983
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.905027499655262,0.222973758043919,0.237325944450971
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.905040997546166,0.222984104813615,0.237356560256332
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.906393798068166,0.22401583918492,0.240430146618544
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.906424840213731,0.224039392327529,0.24050079519511
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.907700793817639,0.225002826739466,0.243409397498084
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.911217064131051,0.227610999748882,0.251472099846562
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.911315099801868,0.227682743581915,0.251697884825449
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.912069248268381,0.228232892888159,0.253436556147102
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.915717153111473,0.230850873841378,0.261891677010492
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.916461664019153,0.231376510326269,0.263626462388675
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.917008919175714,0.231761029635072,0.264903601397264
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.920630743959919,0.234266797538404,0.27339819685536
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.922332572285086,0.235421145141467,0.277415017631615
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.924111485946923,0.236612313322981,0.281631120149292
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.926194273633882,0.237987170077406,0.286589937974666
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.926353311398998,0.23809128417339,0.286969582309885
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.928359588375315,0.239394250042036,0.291770996583985
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.929565334226936,0.240168093226426,0.294667426949989
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.9334587007761,0.242620524859225,0.304075619895204
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.936839626170695,0.24469420620038,0.312314378295658
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.942496852017939,0.248052183950365,0.326243272443591
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.94267255673185,0.248154299322295,0.326678752069227
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.942874608095735,0.248271567637462,0.327179744904054
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.944058997090906,0.248955568079926,0.330121073228058
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.946332211140543,0.250252274180301,0.335788412679889
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.946437259670347,0.250311690968544,0.336051008216903
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.947583129862323,0.250956941531726,0.338919415899981
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.94873486366123,0.251600241918583,0.341809911137565
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.951329237781465,0.253030361593607,0.348348199569306
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.955397835001349,0.255221661841445,0.358677699862356
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.955582064809278,0.255319434764946,0.359147622887869
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.955903037451208,0.255489483406981,0.359966795875655
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.959852405358106,0.257551621196585,0.370093430313571
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.9613195839338,0.258303775739599,0.373877696973784
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.963959243148565,0.259638605601748,0.380716475163762
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.969218723475933,0.262230351393037,0.394458962404466
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.975819390732795,0.265362785751225,0.41192503238791
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.988957681925967,0.271243445913593,0.447416494315754
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.98917265702039,0.271336134788562,0.448005260569278
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.991102530853823,0.272163555098604,0.453302321386275
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.992400502320379,0.272715426569735,0.456876686234403
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.992783591849729,0.272877613417557,0.457933444625089
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","sigma",0.994735974352807,0.273699375019755,0.46333188920809
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.00682776421308517,-0.116059481980279,-0.138816685338651
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0102552948519588,-0.117470588838107,-0.136448610505317
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0120018552988768,-0.11815094229749,-0.135242213763259
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0171755172777921,-0.12001496345028,-0.131670229505015
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0185032049193978,-0.120457220280183,-0.130754039077883
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0187618103809655,-0.120541662111107,-0.130575609943639
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.021225716220215,-0.121318537039902,-0.128876042967823
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0224105231463909,-0.121674376212009,-0.128059086567888
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0237517869099975,-0.122063398427375,-0.127134508309283
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0249419112224132,-0.122396368167039,-0.126314358874794
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0269093560054898,-0.122921776258656,-0.124959068603625
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0305517374072224,-0.123812877491086,-0.122451896542645
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0309613454155624,-0.123906513258565,-0.122170116358541
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0341145272832364,-0.124583267578691,-0.120002178457671
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0395369939506054,-0.125566965270953,-0.116279536462995
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0415208358317614,-0.125870790954945,-0.114919504807862
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0483950558118522,-0.126695938467642,-0.110215786831909
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0513615051750094,-0.126944757004041,-0.108190651182081
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0545736351050436,-0.12714266578439,-0.106001261356629
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0547893433831632,-0.127153317355629,-0.105854368929011
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0604955668095499,-0.127316163645579,-0.101975051841286
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0631844103336334,-0.127314511179476,-0.10015162273813
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0650689201429486,-0.127283904490647,-0.0988754869188042
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0674179755151272,-0.127212145792225,-0.0972869710725607
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0679471346084028,-0.127190873564085,-0.0969294791500267
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.069044697098434,-0.127140802494322,-0.0961883942031533
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0691914369817823,-0.127133501560821,-0.0960893564648787
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0737953009083867,-0.126832469710087,-0.0929873438229559
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0753408679738641,-0.126700459108405,-0.0919483031410064
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0784837785176933,-0.126384771977738,-0.0898391911953665
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0796441943384707,-0.126252363109723,-0.0890617836250822
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0821407248731703,-0.12593885269086,-0.0873917286130178
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0840687321033329,-0.125670230071734,-0.0861043455829359
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0848741959780455,-0.125551228740243,-0.0855671366526953
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0853490466251969,-0.125479211811496,-0.0852506058773656
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0871201734989882,-0.125198486172837,-0.0840711398987421
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0880840979516506,-0.125037721295754,-0.0834299943972163
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0885360632091761,-0.124960415438108,-0.0831295633057097
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0901393480598927,-0.124676318191803,-0.0820648115542321
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0936604076996446,-0.123998923562443,-0.0797319642856928
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0950155928730965,-0.123718855719727,-0.0788361632557936
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.0994343250058591,-0.122732232905178,-0.0759235349506587
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.102063907543197,-0.122092596007276,-0.0741963810888676
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.103255892638117,-0.121789950313315,-0.0734150169266664
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.106779153458774,-0.120849739115896,-0.0711112567523146
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.107998773921281,-0.120508563424042,-0.0703158346301027
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.110954577801749,-0.119648705932196,-0.0683925764111033
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.111414512386546,-0.119510747174126,-0.0680938883113413
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.112047791015357,-0.119318974640201,-0.0676828859760158
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.113630865467712,-0.118830413896472,-0.0666567762960579
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.115337315015495,-0.118289232048675,-0.0655528282826186
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.1159575835336,-0.118088811603637,-0.0651521136430987
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.11602705786936,-0.118066240604556,-0.0651072493577121
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.118044978473336,-0.117399944481164,-0.0638057802593983
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.118737136712298,-0.117166660418955,-0.0633601043569214
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.121434160508215,-0.11623482598682,-0.0616271452838072
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.121995470486581,-0.116036361290056,-0.0612672135124981
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.12456296547316,-0.115108920588883,-0.0596241233677708
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.126400081673637,-0.114425743985639,-0.0584517897702613
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.126877377042547,-0.114245608165689,-0.0581476717111502
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.128517921315506,-0.113618216361682,-0.0571038351594547
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.128533859038725,-0.113612059046186,-0.0570937056075132
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.129119642078876,-0.113384922946249,-0.0567215495629488
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.131141023477539,-0.112588846012684,-0.0554396037250076
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.131660430692136,-0.112381233424262,-0.0551107709848783
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.133812899934128,-0.111507699832229,-0.053750578469449
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.134080536663532,-0.111397612413297,-0.0535817386636139
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.135609155055135,-0.110762658854104,-0.0526186254943484
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.136920379009098,-0.110209681531264,-0.0517941525132229
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.137635347200558,-0.109904950150823,-0.0513452489025195
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.140259234700352,-0.108767409961304,-0.0497018042578028
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.143217150121927,-0.107449445833493,-0.0478567955060327
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.143785950727761,-0.107191744342174,-0.0475029466253129
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.14655089774169,-0.105919794172843,-0.045787271622457
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.152823472162709,-0.102918744986183,-0.041922628162372
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.152945142937824,-0.102858986420877,-0.0418480499350931
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.153210264630616,-0.102728571848585,-0.0416855947932874
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.157500774832442,-0.100580400012612,-0.0390664582621614
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.159401461947709,-0.0996065092248505,-0.0379122245604096
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.159475123509765,-0.0995684957573498,-0.0378675675094359
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.163336995989084,-0.0975478078607279,-0.0355343041110958
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.167604298796505,-0.095253195412798,-0.0329745901057004
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.168674390763044,-0.0946678978994535,-0.0323358005401542
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.170347095001489,-0.0937452271624256,-0.0313398029116763
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.171313008293509,-0.0932081610280875,-0.0307660673327722
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.171524094883353,-0.0930903810262382,-0.0306408236724464
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.176227452000603,-0.0904284691996549,-0.0278631669037433
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.177486376371235,-0.0897040163434554,-0.0271239447742695
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.178645372623578,-0.0890327134568215,-0.0264450085786884
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.183628863887861,-0.0860998905368618,-0.0235434957509338
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.184487550286576,-0.0855871444395821,-0.0230464978655692
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.185936711961403,-0.0847170058682888,-0.0222097300755617
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.189736360218376,-0.0824075546699111,-0.0200277408684994
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.192278117639944,-0.080840725362204,-0.018577913825547
"n500_d4_nbi_signal2",500,4,1,"ours_rs_joint","theta",0.193008102476597,-0.0803875786029573,-0.0181629966823402
