"case_id","hypothesis_role","joint_review_rep","family","copula","design","n","time_points","n_subject","n_time","total_observations","mu_strength","sigma_strength","theta_strength","time_shape","dependence","missingness","start_mode","rs_joint_success","rs_separate_success","delta_joint_loglik","delta_copula_loglik","delta_marginal_loglik","delta_elapsed_sec","delta_train_joint_loglik","delta_train_copula_loglik","delta_train_marginal_loglik","delta_train_rmse_mu","delta_train_rmse_sigma","delta_train_rmse_theta","delta_train_rmse_tau","delta_test_joint_log_score","delta_test_log_score_per_obs","delta_test_marginal_log_score","delta_test_copula_log_score","delta_heldout_variogram_score_p05","delta_heldout_variogram_score_p2","delta_benchmark_mean_rmse","delta_benchmark_neg_log_score","delta_benchmark_variogram_score_p05","delta_benchmark_variogram_score_p2","delta_benchmark_theta_time_abs_error"
"JVS03","central_joint_win_no",1,"NO","N","seven_case",40,75,40,75,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,41.9739663756329,60.9540154925246,-18.9800491168917,20.3899999999994,41.9739663756329,60.9540154925246,-18.9800491168917,-0.0859888313670331,0.0185999397059544,0.0147918461980006,0.0125247177057952,-3304.35130748996,-1.10145043582999,-173.012251312211,-3131.33905617775,-0.957526287705832,-23.8984073941356,-0.0859888313670331,1.10145043582999,-0.957526287705832,-23.8984073941356,0.0125247177057952
"JVS03","central_joint_win_no",2,"NO","N","seven_case",40,75,40,75,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,8.52032213429925,29.1298200375393,-20.60949790324,21.0999999999985,8.52032213429925,29.1298200375393,-20.60949790324,-0.0115275702736932,0.0183557306283998,0.0135602702597208,0.0101273110174034,-211.788560990307,-0.0705961869967691,-27.2318978828571,-184.55666310745,-4.62160370573611,-366.027399614915,-0.0115275702736932,0.0705961869967691,-4.62160370573611,-366.027399614915,0.0101273110174034
"JVS03","central_joint_win_no",3,"NO","N","seven_case",40,75,40,75,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,65.6442611963239,69.0679259987373,-3.42366480241344,16.8600000000042,65.6442611963239,69.0679259987373,-3.42366480241344,-0.0317381753043115,0.00486959537659315,0.0114373268374701,0.0112947054357084,-1057.58101382899,-0.352527004609664,69.3031236874049,-1126.8841375164,-4.28806055167195,-516.822665166299,-0.0317381753043115,0.352527004609664,-4.28806055167195,-516.822665166299,0.0112947054357084
"JVS03","central_joint_win_no",4,"NO","N","seven_case",40,75,40,75,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,5.79226259080588,19.3846410243777,-13.5923784335719,25.3400000000001,5.79226259080588,19.3846410243777,-13.5923784335719,-0.00370648828188945,-0.0325995016852026,0.0043630450110792,0.00168770903905446,435.597502892786,0.145199167630929,29.0216753290078,406.575827563778,11.3889873287873,2119.71665064868,-0.00370648828188945,-0.145199167630929,11.3889873287873,2119.71665064868,0.00168770903905446
"JVS03","central_joint_win_no",5,"NO","N","seven_case",40,75,40,75,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,24.094585283613,10.8493862875603,13.2451989960527,27.3499999999985,24.094585283613,10.8493862875603,13.2451989960527,-0.0435546080345242,0.00946703991611147,0.00727454086256107,0.00679686525815748,-219.371190002123,-0.0731237300007075,14.2848777861045,-233.656067788227,0.156232634179332,138.718671816054,-0.0435546080345242,0.0731237300007075,0.156232634179332,138.718671816054,0.00679686525815748
"JVS03","central_joint_win_no",6,"NO","N","seven_case",40,75,40,75,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,12.3640207756303,22.7908878583553,-10.426867082725,26.4800000000032,12.3640207756303,22.7908878583553,-10.426867082725,-0.00998732325278881,0.0137605073975559,0.00787768265706967,0.00680669023649849,-134.417404688669,-0.0448058015628896,-145.036370106787,10.6189654181185,-3.39859834135052,-1047.93183080327,-0.00998732325278881,0.0448058015628896,-3.39859834135052,-1047.93183080327,0.00680669023649849
"JVS03","central_joint_win_no",7,"NO","N","seven_case",40,75,40,75,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,2.52791508177984,15.9555658814509,-13.427650799671,6.39000000000306,2.52791508177984,15.9555658814509,-13.427650799671,-0.00137388237448093,-0.0251995327249619,-0.000160369048952114,-0.00150574378784007,-57.1988960857352,-0.0190662986952452,37.2341088870407,-94.4330049727755,3.94879236684881,129.663685470307,-0.00137388237448093,0.0190662986952452,3.94879236684881,129.663685470307,-0.00150574378784007
"JVS03","central_joint_win_no",8,"NO","N","seven_case",40,75,40,75,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,14.8274664859243,31.4380251431037,-16.6105586571794,21.2799999999988,14.8274664859243,31.4380251431037,-16.6105586571794,-0.0526100311263666,0.0372816103561953,0.00872866254293297,0.00733961784511217,-77.4671916023317,-0.0258223972007772,-76.412744230247,-1.05444737208472,1.69636849949222,338.468369343464,-0.0526100311263666,0.0258223972007772,1.69636849949222,338.468369343464,0.00733961784511217
"JVS03","central_joint_win_no",9,"NO","N","seven_case",40,75,40,75,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,9.97437554204748,22.4557978387563,-12.4814222967088,14.1400000000031,9.97437554204748,22.4557978387563,-12.4814222967088,-0.0501153346188264,0.00665450296897113,-0.0010170764466213,-0.00146303146294102,-111.134015065019,-0.0370446716883399,-37.0430860208762,-74.0909290441432,-0.98302197497901,-44.4713417265812,-0.0501153346188264,0.0370446716883399,-0.98302197497901,-44.4713417265812,-0.00146303146294102
"JVS03","central_joint_win_no",10,"NO","N","seven_case",40,75,40,75,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,7.52868624618804,20.3962388284181,-12.86755258223,30,7.52868624618804,20.3962388284181,-12.86755258223,-0.005725008639761,0.0344501799835822,0.0113279890687313,0.00943160063430043,1.39607350969254,0.000465357836564317,85.3115838431477,-83.9155103334552,-11.2487301839316,-1380.13779805935,-0.005725008639761,-0.000465357836564317,-11.2487301839316,-1380.13779805935,0.00943160063430043
