"scenario","model","n","d","parameter","s1","smooth_true","smooth_median","smooth_q05","smooth_q95","bias","rmse","missing_mechanism","target_missing_rate","observed_missing_rate","complete_adjacent_pair_rate","missing_label"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.98,-0.0689332784603676,-0.115792005709701,-0.123465112543589,-0.0989061562908745,-0.0438921492432821,0.044935793422337,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.96,-0.13677943794067,-0.167507869068188,-0.173156071553768,-0.147301152780173,-0.0259882828930149,0.0279892106615721,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.63,-0.20152442880831,-0.196416616934951,-0.297858839420852,-0.0906302728577841,0.00247605568284269,0.0808217047392755,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.59,-0.248578674680307,-0.253864572761354,-0.321687042993794,-0.166463318844498,0.00880072569588297,0.0572929663542895,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.23,0.545663085722963,0.544348399109445,0.501201364375378,0.587569900668133,-0.00285769076408566,0.0279849887783668,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.9,-0.32328188876086,-0.318045133481057,-0.325824387308613,-0.296361761471003,0.00982601383159967,0.0153077761787651,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.63,-0.400932745081776,-0.434276421933887,-0.460641244086622,-0.414002270355348,-0.0334453309334152,0.0381829112049891,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.71,0.00469571114387557,-0.00169436669663092,-0.0700068359691995,0.0675285930086204,-0.0144648825304248,0.0576732333869454,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.86,-0.423782283526684,-0.404529385374272,-0.42903859209448,-0.396290647665568,0.013401206293174,0.0190532807397519,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.69,0.0267968943074191,0.0113440406706133,-0.0496551414795061,0.0863834067838902,-0.0178779692874798,0.0580094294388138,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.64,-0.18765749395431,-0.16014265302924,-0.177306975739899,-0.126799128302436,0.0314424442811913,0.0373073938142059,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.47,-0.28924647224831,-0.261593598573737,-0.325787519436459,-0.177251139089752,0.023857046003342,0.0629256760356109,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.98,-0.0689332784603676,-0.104576684523246,-0.177782356815915,-0.000872256841923738,-0.0259415535977389,0.071566437731877,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.96,-0.13677943794067,-0.159573034587956,-0.216307364777319,-0.0817554921092562,-0.0136059988152306,0.0524908883973225,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.63,0.0862695122781584,0.0422558731898023,0.0103763064147916,0.133659340754113,-0.0271783943036762,0.0581570991887824,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.59,0.119266256313551,0.0566397918174353,0.0432994578447919,0.156269556146439,-0.0328228517305658,0.0582082708115593,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.23,0.0358396730395883,-0.0004184487667833,-0.0173784083218598,0.0673034405231319,-0.0200083213756224,0.0397386326703064,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.9,-0.32328188876086,-0.309936173497397,-0.347042852735297,-0.274332209275877,0.009806272144671,0.0262067522573123,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.63,-0.400932745081776,-0.415599825847198,-0.447469112617301,-0.34329340598324,-0.0052569974855901,0.0359626355926294,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.72,-0.540257987900779,-0.564844460718302,-0.597832911761437,-0.54840814639006,-0.0293786366026463,0.0352117519129104,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.86,-0.423782283526684,-0.415346905679824,-0.449904728800853,-0.379922806142405,0.012157630513449,0.027451546710868,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.7,-0.523081083962334,-0.555557863808976,-0.584355622817586,-0.534242020557743,-0.032432638587991,0.0381296912246305,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.48,0.0689332784603675,0.064253612000566,0.0557127462272538,0.0799304020157222,-0.00282823842140446,0.00998274684633619,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.47,0.179354253037097,0.138440723694433,0.0814740649616599,0.17681487607876,-0.0467536319053175,0.0607218434800541,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.98,0.28012411336464,0.260538236902081,0.229378939681441,0.346926398618736,0.00454176687556648,0.0516154977785209,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.96,0.274944651308886,0.252723974857511,0.218957838711247,0.316406651649957,-0.00879914581413135,0.0418221629823058,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.64,-0.423782283526684,-0.457625383245584,-0.485177113566857,-0.436785303726251,-0.0339654628034539,0.039026941389126,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.6,-0.32328188876086,-0.35159804109295,-0.376082305985577,-0.337937435385025,-0.0306266375429986,0.0342310737644789,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.23,0.0358396730395883,0.0388635936567615,-0.0376552252039592,0.117220876936405,0.00773551630919042,0.0497794143417708,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.9,0.232234801282781,0.203960988598401,0.162936937021347,0.260868184370821,-0.0245383395223061,0.0457657817424968,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.72,-0.0555246914054204,-0.0538838612136401,-0.0885984168044635,0.0329909919064807,0.0181669190424221,0.0515152246936702,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.72,-0.540257987900779,-0.528896564662828,-0.627212742044291,-0.500443514316988,-0.00266375468535922,0.0368551440611444,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.86,0.183796899894904,0.144135557274159,0.113263230485125,0.24442712968915,-0.0204655983991863,0.0574256523744398,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.7,-0.523081083962334,-0.510359070889502,-0.611761658728668,-0.489976213392709,-0.00334688274279898,0.0371805332681698,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.48,0.0689332784603675,0.0660472250869581,0.0464677226668095,0.11055979874666,0.00242866256916083,0.0239174150218505,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.98,-0.34046415291859,-0.293351418042949,-0.357728862659259,-0.232887071550567,0.0457091986946159,0.0668113057876956,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.98,0.28012411336464,0.246389642842403,0.113545958271944,0.389724842230327,-0.0355522539603762,0.099310104070665,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.96,0.274944651308886,0.220343475868366,0.165243917679365,0.346414081332553,-0.0330781419118437,0.078593118557856,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.6,-0.238175395342187,-0.198425693412691,-0.246241389333296,-0.169850186691283,0.0349314924333183,0.0460786922274869,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.6,-0.32328188876086,-0.3315417016098,-0.371602519663006,-0.274023863318218,-0.00595042916927272,0.0338594314977857,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.23,0.0955516416496119,0.0768208333422374,0.00832300966292822,0.118513617223559,-0.0228673263438469,0.0496449027561758,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.9,0.232234801282781,0.211915894053187,0.120971936918896,0.340197949568848,-0.0156628001515453,0.073821788899447,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.87,-0.400932745081776,-0.383988316936653,-0.404207668582743,-0.371827029083075,0.0139429836091729,0.0189876981944505,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.86,-0.183949921668556,-0.196934999433655,-0.20549444175369,-0.0922668087457607,0.0186068532821816,0.0517743992267769,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.86,0.183796899894904,0.159088894974073,0.0802158850758227,0.280548442393339,-0.0102310700349897,0.0654429753848479,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.7,-0.0911753953421872,-0.083337330354832,-0.113775970419973,-0.0142260244090814,0.022424658918942,0.0452173697070592,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.99,-0.0345347857411223,-0.0813909230157593,-0.160634732056865,0.0422148043023493,-0.032552032417241,0.0820298587830353,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.99,-0.0345347857411223,-0.090055129261657,-0.0985547337947061,-0.0747853419041749,-0.0533504242387723,0.0541439099862148,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.64,-0.18765749395431,-0.176182659732911,-0.294439251075644,-0.071644401110647,0.000703362052019041,0.0844316208716857,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.96,-0.315310199841068,-0.275211047776532,-0.330244048800121,-0.210845485600559,0.0421242915394936,0.0630085404531258,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.93,-0.23417861036079,-0.227632570661116,-0.28743747817746,-0.186157055860033,0.00112533078247394,0.0325215972867317,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.24,0.548914700635549,0.548630520140759,0.507313840444277,0.596714021636963,-0.00293058247045394,0.0272222164050028,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.24,0.548914700635549,0.545030452514897,0.516803383289039,0.557825319315464,-0.0079740791611963,0.0182711229336604,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.9,-0.237123821009634,-0.229427085996665,-0.251404058943059,-0.139417141303332,0.0286694678318212,0.0540326995588086,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.87,-0.400932745081776,-0.388328016707886,-0.422626705800255,-0.352635955686631,0.0124042009101222,0.0268419818828939,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.65,-0.173055872717445,-0.156975923325054,-0.284744128726176,-0.0541296825850728,-0.00115615503062578,0.0865662989322919,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.65,-0.173055872717445,-0.144921594714815,-0.167325109873758,-0.114209409529888,0.0302862056644495,0.0366583636959182,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.65,-0.444959346906221,-0.450280343569341,-0.509013751255698,-0.388381364339484,-0.00466083999820664,0.03684435979461,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.99,0.280927721498779,0.27314816681975,0.232739747074659,0.362305515792746,0.0129532164889682,0.0589857123367725,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.65,-0.444959346906221,-0.479135494925985,-0.507644557994611,-0.458134429799415,-0.0343628769285489,0.0396726807412709,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.64,0.0771411742149436,0.0379045928595074,0.000822294477786957,0.126818176000549,-0.0257133062612385,0.0581661775942587,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.93,0.258487818710103,0.224885111456701,0.112980938213065,0.349005179488094,-0.0245529501737243,0.0714624634753139,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.93,0.258487818710103,0.257009683577333,0.197432561185099,0.271606315002141,-0.0207516217038397,0.0392245781118535,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.91,0.242018080620902,0.221679188849315,0.174525145252419,0.262828146688579,-0.0240682502005296,0.0430642632525714,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.91,-0.294704737238448,-0.287758015670641,-0.326330483036639,-0.246724365420688,0.00762528557818543,0.0270395565237933,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.91,-0.294704737238448,-0.294951942768341,-0.299162917713293,-0.271076727585166,0.0063253359671503,0.0131701187825585,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.87,0.197203834748904,0.153228875863508,0.127016468559913,0.250081768244347,-0.0222117792539919,0.0546522752140708,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.65,0.0676834184975002,0.0332504357014377,-0.00911788267471538,0.119588708376537,-0.0242065837067709,0.0581861406475052,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",1,-1.26553020970047e-16,-0.0713146485665661,-0.0755324286094435,-0.0598797768675918,-0.0684576818852872,0.0687428272816464,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.99,-0.352803626444951,-0.30031893153961,-0.372108622778311,-0.243689825922402,0.0472644077364922,0.0687445085423836,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.99,0.280927721498779,0.255146979523439,0.0694074859002971,0.411375718388342,-0.0352418870742339,0.113431719302975,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.92,-0.264964520755943,-0.256766895829959,-0.306003274718961,-0.218555097319513,0.00473140824229307,0.0290249391444889,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.94,-0.202468503976573,-0.218390723141751,-0.222776965024767,-0.196215873680378,-0.0104295030615007,0.0151571714901199,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.93,-0.276614473457123,-0.252489072676192,-0.290800462827653,-0.175097206643423,0.0357905315511567,0.0578628597804552,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.91,-0.250350219881933,-0.237168929146986,-0.264528253725026,-0.151294377561239,0.0311065780099618,0.055123937794803,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.91,0.242018080620902,0.229259116154147,0.118977957097864,0.341151470723238,-0.0183321240087326,0.073741328916704,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.88,-0.376500908260779,-0.362623495314833,-0.378544374504142,-0.346881526758751,0.01360686059198,0.0183908611358401,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.87,-0.197252672035138,-0.20573661914411,-0.214306652592161,-0.103976635951259,0.0211417556439959,0.052025245173443,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.87,0.197203834748904,0.162914769566118,0.105274070599478,0.302109863201081,-0.0107467065642819,0.0676695959682236,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.66,-0.464380359026108,-0.498746895763425,-0.527874609972377,-0.477908701509401,-0.034462557603843,0.0399865299565975,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",1,-1.26553020970047e-16,-0.0582446659673275,-0.143460890768141,0.0853438998989764,-0.0392935892675128,0.092823643821937,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.92,-0.2635188921644,-0.244852863412013,-0.277661678267548,-0.163189889855202,0.0334846523096852,0.0564073558747252,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.92,0.250781706983456,0.23403952534404,0.115395349287403,0.346415874502311,-0.0213518972500982,0.072698662586919,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.92,0.250781706983456,0.239361976099615,0.186027709301976,0.26418356055118,-0.0228250326891664,0.0407867857086551,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.94,-0.202468503976573,-0.204258617586793,-0.263922038784086,-0.152140438378557,-0.0031684663454318,0.037677300256546,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.66,-0.157778335523402,-0.143329875391384,-0.269446872352192,-0.0382668836316069,-0.00308753246927581,0.0873063895288362,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.92,-0.264964520755943,-0.269355165965552,-0.272938452633548,-0.245928020721015,0.00173775823150896,0.0115269059032069,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.88,0.20978029119672,0.168452166170636,0.139434603927219,0.254599731361447,-0.0235377690374734,0.051705144842471,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.88,-0.376500908260779,-0.363640270675374,-0.398663749824138,-0.328800828000754,0.0121425903716277,0.02637187498894,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"mu",0.93,-0.23417861036079,-0.243826833281335,-0.247417625307251,-0.220957822259327,-0.0038654010514907,0.0118689348598052,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.66,-0.157778335523402,-0.134361745402436,-0.157762730754681,-0.0990724527978358,0.0290099350401916,0.0368946870396465,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"mu",0.66,-0.464380359026108,-0.465721223542754,-0.537999460879741,-0.410326122573738,-0.00437854152328697,0.0371324340725501,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",1,0.280529702970297,0.283603905737078,0.236102562327805,0.373900881330948,0.0202718388990464,0.0648334335081336,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",0.94,-0.289621671492168,-0.26008825130646,-0.303945489963254,-0.187011210371647,0.0380083184926491,0.0594660813766481,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.94,0.265102648736772,0.224811489713469,0.136426311621313,0.349300284899146,-0.0277283934462067,0.0712080958912709,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"sigma",0.94,0.265102648736772,0.2597790183774,0.204920081363635,0.285801752086647,-0.0177675797855855,0.0386797126745418,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",0.88,0.20978029119672,0.177808165581514,0.102479760644849,0.316294344015455,-0.011820993754572,0.0703986801133871,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss2",500,4,"sigma",1,0.280529702970297,0.263829824019413,0.0524676681620332,0.433022050652424,-0.0337605338800704,0.129075518423415,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss30","gamlss.longitudinal",500,4,"theta",1,-0.364965316156597,-0.306096160591759,-0.380599152271214,-0.253780803807504,0.0512826973064613,0.0711075693686254,"mar",0.3,0.30165,0.514,"30%"
"n500_d4_mar_miss50","gamlss2",500,4,"mu",0.23,0.545663085722963,0.538936877496894,0.483127628931006,0.584901162283418,-0.0071390680041564,0.0321041230434189,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss.longitudinal",500,4,"sigma",0.23,0.0358396730395883,0.00732057618988395,-0.035458178033794,0.0767452202032395,-0.0218988552955919,0.0409408707358505,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss.longitudinal",500,4,"mu",0.16,0.464380359026108,0.466981664717066,0.42427556619277,0.504562395006961,-0.00365038585375267,0.0272148017530797,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss.longitudinal",500,4,"mu",0.68,-0.497654878856311,-0.491902327278449,-0.550255347475935,-0.453364380475756,0.000426839747648698,0.031380032715171,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss2",500,4,"sigma",0.22,0.0539040973460145,0.0310464029957341,-0.0317905804725079,0.144543459241593,-0.0123274505299992,0.0659826384716713,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss.longitudinal",500,4,"theta",0.22,0.0861230366616402,0.109271393209007,0.0273525768885556,0.159900925848533,0.0191172362378262,0.0501674669679628,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss.longitudinal",500,4,"sigma",0.67,-0.141886399260218,-0.129068811006397,-0.168212913786167,-0.0785356960324071,0.0179328529522097,0.0365077569721694,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss2",500,4,"mu",0.67,-0.481968674024125,-0.488217024183566,-0.556270875991265,-0.432233687363297,-0.00375427746913068,0.0387380041554765,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss.longitudinal",500,4,"mu",0.67,-0.481968674024125,-0.480620881443781,-0.531103231352565,-0.436456179359924,-3.7305950447746e-05,0.0315992991458348,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss.longitudinal",500,4,"theta",0.66,0.057907947299117,0.0108564386779358,-0.0653074589360021,0.0796922474903644,-0.0477733241060538,0.0659159989744942,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss2",500,4,"sigma",0.23,0.0358396730395883,0.00770093213285061,-0.0478932718540186,0.130570409390174,-0.0134167318889233,0.0654160225563951,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss2",500,4,"mu",0.16,0.464380359026108,0.462969848164017,0.421307979333459,0.526577546444555,0.00578392556201989,0.0386027524719039,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss2",500,4,"sigma",0.68,-0.125444084499225,-0.131849763731695,-0.220363521074517,0.0132499168305069,0.00248351783857786,0.0830442685108172,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss.longitudinal",500,4,"mu",0.23,0.545663085722963,0.530381124193737,0.501277526908156,0.570418315599364,-0.0145948666890146,0.0278206815790821,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss2",500,4,"mu",0.68,-0.497654878856311,-0.501756645775776,-0.577959039485752,-0.452421197838899,-0.00404360013842995,0.0390164164864059,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss2",500,4,"mu",0.1,0.32328188876086,0.341200474961708,0.264061924408902,0.440487620871648,0.0168108807516192,0.0520694384107772,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss.longitudinal",500,4,"mu",0.1,0.32328188876086,0.344671063302154,0.261161422421702,0.433032200608317,0.0162604004193293,0.0502642570899567,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss.longitudinal",500,4,"sigma",0.22,0.0539040973460145,0.0209308463111931,-0.0245191852643001,0.0995115629937152,-0.0254170185353863,0.0445058284587658,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss2",500,4,"sigma",0.67,-0.141886399260218,-0.14250119822814,-0.238831835713313,0.0110806777446227,0.00384750199769457,0.0824960463380535,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss2",500,4,"mu",0.06,0.202468503976573,0.230353687336201,0.129736265072915,0.314162189521849,0.0245600834513389,0.0697322055037256,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss2",500,4,"mu",0.22,0.540257987900779,0.533992252354779,0.477199214103243,0.57631617923019,-0.0057372728690098,0.0328900835019194,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss.longitudinal",500,4,"mu",0.22,0.540257987900779,0.528381721701946,0.497972504715405,0.562988451917211,-0.0139836648837916,0.0269747495447303,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss.longitudinal",500,4,"theta",0.23,0.0955516416496119,0.11123385495731,0.0353241916828915,0.160916320041199,0.0126465586046091,0.0460239428727057,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss.longitudinal",500,4,"sigma",0.16,0.154717741463996,0.109547997621978,0.057739725306432,0.183759910494769,-0.0397425851356302,0.0589182461712178,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss.longitudinal",500,4,"theta",0.68,0.0374522230287292,-0.00865760362334252,-0.0801110404332105,0.0648821064491666,-0.045226530476469,0.0640917005664009,"mar",0.5,0.500025,0.283,"50%"
"n500_d4_mar_miss50","gamlss.longitudinal",500,4,"theta",0.1,-0.0587649689921358,0.076107349412314,-0.0749321309059471,0.184326047628657,0.123106644373395,0.147114019509138,"mar",0.5,0.500025,0.283,"50%"
